ensembl_gene_id	ensembl_transcript_id
ENSG00000128928	ENST00000487418
ENSG00000196352	ENST00000314754
ENSG00000140577	ENST00000268184
ENSG00000185222	ENST00000372656
ENSG00000132341	ENST00000543796
ENSG00000060971	ENST00000333167
ENSG00000141480	ENST00000269260
ENSG00000104964	ENST00000221561
ENSG00000158769	ENST00000368026
ENSG00000140320	ENST00000416165
ENSG00000160633	ENST00000588852
ENSG00000104731	ENST00000270583
ENSG00000185630	ENST00000420696
ENSG00000230124	ENST00000367595
ENSG00000177733	ENST00000314940
ENSG00000130254	ENST00000252542
ENSG00000104886	ENST00000589097
ENSG00000061676	ENST00000360982
ENSG00000131165	ENST00000397901
ENSG00000064703	ENST00000369702
ENSG00000122126	ENST00000371113
ENSG00000277972	ENST00000613478
ENSG00000088247	ENST00000398148
ENSG00000163904	ENST00000296257
ENSG00000065000	ENST00000345016
ENSG00000101901	ENST00000394780
ENSG00000136381	ENST00000258886
ENSG00000119596	ENST00000325680
ENSG00000155380	ENST00000369626
ENSG00000105063	ENST00000412770
ENSG00000104885	ENST00000398665
ENSG00000167513	ENST00000301019
ENSG00000104897	ENST00000221494
ENSG00000163714	ENST00000473835
ENSG00000133265	ENST00000255631
ENSG00000147274	ENST00000320676
ENSG00000213965	ENST00000397061
ENSG00000075188	ENST00000552283
ENSG00000119777	ENST00000238788
ENSG00000159445	ENST00000368814
ENSG00000101596	ENST00000320876
ENSG00000159111	ENST00000351111
ENSG00000123416	ENST00000336023
ENSG00000130309	ENST00000252599
ENSG00000060749	ENST00000650167
ENSG00000239264	ENST00000379757
ENSG00000105185	ENST00000590247
ENSG00000167552	ENST00000301071
ENSG00000076604	ENST00000262395
ENSG00000135916	ENST00000326427
ENSG00000197498	ENST00000441448
ENSG00000189091	ENST00000302516
ENSG00000115350	ENST00000483063
ENSG00000105518	ENST00000593256
ENSG00000167553	ENST00000301072
ENSG00000197747	ENST00000368811
ENSG00000165410	ENST00000298159
ENSG00000100280	ENST00000357586
ENSG00000185624	ENST00000331483
ENSG00000139233	ENST00000266604
ENSG00000196923	ENST00000355841
ENSG00000163191	ENST00000271638
ENSG00000155957	ENST00000358230
ENSG00000034713	ENST00000037243
ENSG00000124802	ENST00000379715
ENSG00000196072	ENST00000370372
ENSG00000156990	ENST00000383820
ENSG00000248919	ENST00000413834
ENSG00000084623	ENST00000373586
ENSG00000135776	ENST00000344517
ENSG00000119471	ENST00000398805
ENSG00000143924	ENST00000318522
ENSG00000214194	ENST00000441359
ENSG00000010244	ENST00000394670
ENSG00000102910	ENST00000285737
ENSG00000166685	ENST00000299886
ENSG00000140990	ENST00000268668
ENSG00000170525	ENST00000379775
ENSG00000161016	ENST00000262584
ENSG00000134072	ENST00000256460
ENSG00000136536	ENST00000259050
ENSG00000162191	ENST00000294119
ENSG00000141219	ENST00000359042
ENSG00000130733	ENST00000253031
ENSG00000163159	ENST00000368892
ENSG00000004961	ENST00000321143
ENSG00000080986	ENST00000261597
ENSG00000156675	ENST00000330843
ENSG00000147065	ENST00000360270
ENSG00000139697	ENST00000420886
ENSG00000010017	ENST00000011619
ENSG00000082516	ENST00000285873
ENSG00000159210	ENST00000502492
ENSG00000124207	ENST00000262982
ENSG00000159921	ENST00000396594
ENSG00000177917	ENST00000326446
ENSG00000112984	ENST00000394894
ENSG00000185551	ENST00000394166
ENSG00000141698	ENST00000435506
ENSG00000130332	ENST00000252622
ENSG00000099622	ENST00000320936
ENSG00000124571	ENST00000265351
ENSG00000115760	ENST00000421745
ENSG00000106367	ENST00000337619
ENSG00000158545	ENST00000301011
ENSG00000069275	ENST00000367142
ENSG00000102195	ENST00000218316
ENSG00000244405	ENST00000306376
ENSG00000029993	ENST00000325307
ENSG00000130725	ENST00000253023
ENSG00000125912	ENST00000246117
ENSG00000130724	ENST00000312547
ENSG00000177879	ENST00000316788
ENSG00000179222	ENST00000375695
ENSG00000197713	ENST00000359429
ENSG00000013375	ENST00000506587
ENSG00000130726	ENST00000253024
ENSG00000083845	ENST00000601521
ENSG00000115641	ENST00000393353
ENSG00000112739	ENST00000337659
ENSG00000187741	ENST00000389301
ENSG00000108773	ENST00000225916
ENSG00000041357	ENST00000559082
ENSG00000163348	ENST00000368457
ENSG00000005156	ENST00000378526
ENSG00000167112	ENST00000372890
ENSG00000198721	ENST00000380118
ENSG00000116698	ENST00000507469
ENSG00000183527	ENST00000331573
ENSG00000160299	ENST00000359568
ENSG00000103187	ENST00000262428
ENSG00000036549	ENST00000370801
ENSG00000160691	ENST00000448116
ENSG00000143198	ENST00000367889
ENSG00000197323	ENST00000358465
ENSG00000186834	ENST00000332499
ENSG00000172053	ENST00000306125
ENSG00000108312	ENST00000436088
ENSG00000157557	ENST00000360938
ENSG00000119689	ENST00000334220
ENSG00000198931	ENST00000378364
ENSG00000127540	ENST00000591899
ENSG00000182362	ENST00000329319
ENSG00000169567	ENST00000304043
ENSG00000138442	ENST00000261015
ENSG00000257727	ENST00000273308
ENSG00000103257	ENST00000261622
ENSG00000139433	ENST00000318348
ENSG00000133142	ENST00000494801
ENSG00000108107	ENST00000560583
ENSG00000153113	ENST00000395812
ENSG00000108106	ENST00000264552
ENSG00000175220	ENST00000311956
ENSG00000135972	ENST00000258455
ENSG00000063241	ENST00000425675
ENSG00000090971	ENST00000205194
ENSG00000124172	ENST00000243997
ENSG00000198755	ENST00000322203
ENSG00000171425	ENST00000270451
ENSG00000213015	ENST00000325333
ENSG00000063601	ENST00000370390
ENSG00000063244	ENST00000308924
ENSG00000101166	ENST00000355937
ENSG00000154473	ENST00000368865
ENSG00000119718	ENST00000266126
ENSG00000063245	ENST00000411543
ENSG00000131475	ENST00000253794
ENSG00000130829	ENST00000370167
ENSG00000196712	ENST00000358273
ENSG00000141696	ENST00000393928
ENSG00000103994	ENST00000263805
ENSG00000102030	ENST00000464845
ENSG00000142892	ENST00000370812
ENSG00000167685	ENST00000337080
ENSG00000197299	ENST00000355112
ENSG00000113558	ENST00000353411
ENSG00000136891	ENST00000374902
ENSG00000141741	ENST00000394231
ENSG00000083720	ENST00000196371
ENSG00000115844	ENST00000234198
ENSG00000108344	ENST00000264639
ENSG00000159055	ENST00000290130
ENSG00000198961	ENST00000361189
ENSG00000172992	ENST00000588499
ENSG00000084207	ENST00000398606
ENSG00000134871	ENST00000360467
ENSG00000141101	ENST00000268802
ENSG00000277791	ENST00000619426
ENSG00000187498	ENST00000375820
ENSG00000135974	ENST00000258457
ENSG00000136448	ENST00000592782
ENSG00000127184	ENST00000247655
ENSG00000142207	ENST00000382751
ENSG00000205765	ENST00000381647
ENSG00000131467	ENST00000590720
ENSG00000166747	ENST00000299980
ENSG00000189227	ENST00000342683
ENSG00000119335	ENST00000322030
ENSG00000174917	ENST00000309324
ENSG00000163344	ENST00000368467
ENSG00000167792	ENST00000322776
ENSG00000251201	ENST00000282382
ENSG00000103591	ENST00000261880
ENSG00000196365	ENST00000360614
ENSG00000086666	ENST00000561060
ENSG00000073792	ENST00000382199
ENSG00000205250	ENST00000379378
ENSG00000162783	ENST00000367577
ENSG00000181991	ENST00000325844
ENSG00000259494	ENST00000312475
ENSG00000135862	ENST00000258341
ENSG00000130255	ENST00000347512
ENSG00000158987	ENST00000296859
ENSG00000169188	ENST00000374987
ENSG00000178741	ENST00000322347
ENSG00000158773	ENST00000368021
ENSG00000260238	ENST00000490491
ENSG00000197714	ENST00000360338
ENSG00000073584	ENST00000348513
ENSG00000175216	ENST00000529230
ENSG00000135486	ENST00000340913
ENSG00000175183	ENST00000311083
ENSG00000164209	ENST00000355943
ENSG00000094916	ENST00000439541
ENSG00000163002	ENST00000295119
ENSG00000111481	ENST00000262061
ENSG00000167657	ENST00000301264
ENSG00000143624	ENST00000318967
ENSG00000198925	ENST00000396761
ENSG00000159079	ENST00000290155
ENSG00000167658	ENST00000309311
ENSG00000082153	ENST00000452790
ENSG00000119638	ENST00000238616
ENSG00000136527	ENST00000453386
ENSG00000170348	ENST00000303575
ENSG00000012174	ENST00000379484
ENSG00000135829	ENST00000367549
ENSG00000156304	ENST00000286835
ENSG00000101158	ENST00000602795
ENSG00000089220	ENST00000261313
ENSG00000123737	ENST00000379663
ENSG00000171155	ENST00000304661
ENSG00000118508	ENST00000367495
ENSG00000170515	ENST00000303305
ENSG00000027697	ENST00000367739
ENSG00000163291	ENST00000512733
ENSG00000232119	ENST00000371317
ENSG00000105771	ENST00000270066
ENSG00000064490	ENST00000303088
ENSG00000103051	ENST00000323786
ENSG00000130313	ENST00000252603
ENSG00000266412	ENST00000578454
ENSG00000148296	ENST00000372022
ENSG00000102103	ENST00000376563
ENSG00000158290	ENST00000404115
ENSG00000082515	ENST00000523037
ENSG00000025800	ENST00000373625
ENSG00000122705	ENST00000242285
ENSG00000152082	ENST00000281871
ENSG00000183726	ENST00000374358
ENSG00000127022	ENST00000452673
ENSG00000128789	ENST00000317615
ENSG00000137713	ENST00000311129
ENSG00000136699	ENST00000351288
ENSG00000163320	ENST00000309534
ENSG00000149100	ENST00000531120
ENSG00000157778	ENST00000404674
ENSG00000105829	ENST00000222547
ENSG00000133124	ENST00000372129
ENSG00000198856	ENST00000361564
ENSG00000050393	ENST00000379170
ENSG00000074201	ENST00000525428
ENSG00000115902	ENST00000234256
ENSG00000127481	ENST00000375254
ENSG00000105576	ENST00000592287
ENSG00000162300	ENST00000294258
ENSG00000186141	ENST00000334163
ENSG00000126768	ENST00000376582
ENSG00000127526	ENST00000595753
ENSG00000143374	ENST00000369064
ENSG00000085872	ENST00000546361
ENSG00000084652	ENST00000373610
ENSG00000036054	ENST00000394144
ENSG00000125107	ENST00000317147
ENSG00000179958	ENST00000319285
ENSG00000174938	ENST00000617533
ENSG00000074696	ENST00000261875
ENSG00000111445	ENST00000454402
ENSG00000130811	ENST00000253108
ENSG00000204120	ENST00000373563
ENSG00000132424	ENST00000438806
ENSG00000109472	ENST00000402744
ENSG00000182095	ENST00000430969
ENSG00000095485	ENST00000354105
ENSG00000119673	ENST00000238651
ENSG00000160201	ENST00000291552
ENSG00000243207	ENST00000393796
ENSG00000148450	ENST00000376510
ENSG00000109111	ENST00000314616
ENSG00000154582	ENST00000520242
ENSG00000154305	ENST00000344922
ENSG00000111581	ENST00000229179
ENSG00000124422	ENST00000261497
ENSG00000149823	ENST00000279281
ENSG00000064545	ENST00000162044
ENSG00000170584	ENST00000302764
ENSG00000113328	ENST00000340828
ENSG00000134049	ENST00000256433
ENSG00000096696	ENST00000379802
ENSG00000130559	ENST00000389532
ENSG00000134453	ENST00000379888
ENSG00000120738	ENST00000239938
ENSG00000168434	ENST00000307149
ENSG00000112640	ENST00000485511
ENSG00000159399	ENST00000290573
ENSG00000161021	ENST00000292599
ENSG00000182117	ENST00000328848
ENSG00000120705	ENST00000360541
ENSG00000153339	ENST00000283351
ENSG00000164919	ENST00000520468
ENSG00000108479	ENST00000588479
ENSG00000116863	ENST00000373178
ENSG00000183048	ENST00000350690
ENSG00000198130	ENST00000359678
ENSG00000123144	ENST00000242784
ENSG00000148300	ENST00000371942
ENSG00000168118	ENST00000366690
ENSG00000135900	ENST00000258383
ENSG00000171148	ENST00000301964
ENSG00000104442	ENST00000276569
ENSG00000183955	ENST00000402868
ENSG00000249115	ENST00000203166
ENSG00000072134	ENST00000314728
ENSG00000198356	ENST00000357332
ENSG00000119314	ENST00000334318
ENSG00000113384	ENST00000265070
ENSG00000267855	ENST00000301457
ENSG00000154429	ENST00000284617
ENSG00000167775	ENST00000301458
ENSG00000130779	ENST00000620786
ENSG00000167378	ENST00000422989
ENSG00000073050	ENST00000262887
ENSG00000233927	ENST00000600659
ENSG00000124733	ENST00000244711
ENSG00000168566	ENST00000342415
ENSG00000119953	ENST00000369603
ENSG00000117724	ENST00000366955
ENSG00000175606	ENST00000312184
ENSG00000159217	ENST00000290341
ENSG00000225663	ENST00000455127
ENSG00000136193	ENST00000434476
ENSG00000153914	ENST00000334121
ENSG00000180817	ENST00000373232
ENSG00000128714	ENST00000392539
ENSG00000011275	ENST00000389902
ENSG00000131269	ENST00000645829
ENSG00000197930	ENST00000395686
ENSG00000068394	ENST00000156109
ENSG00000135919	ENST00000258405
ENSG00000131788	ENST00000393045
ENSG00000172493	ENST00000395146
ENSG00000102900	ENST00000308159
ENSG00000082898	ENST00000401558
ENSG00000054116	ENST00000373166
ENSG00000139218	ENST00000369367
ENSG00000131116	ENST00000300811
ENSG00000116871	ENST00000373151
ENSG00000143398	ENST00000368888
ENSG00000135932	ENST00000258418
ENSG00000103769	ENST00000261890
ENSG00000164338	ENST00000296792
ENSG00000126254	ENST00000262633
ENSG00000187840	ENST00000338825
ENSG00000160050	ENST00000373602
ENSG00000069248	ENST00000261396
ENSG00000241685	ENST00000262942
ENSG00000153774	ENST00000283882
ENSG00000142453	ENST00000327064
ENSG00000036257	ENST00000264414
ENSG00000106244	ENST00000350498
ENSG00000149948	ENST00000403681
ENSG00000181924	ENST00000355693
ENSG00000225921	ENST00000451315
ENSG00000165118	ENST00000376344
ENSG00000005893	ENST00000434600
ENSG00000155115	ENST00000329970
ENSG00000146670	ENST00000275517
ENSG00000152684	ENST00000274311
ENSG00000132436	ENST00000356889
ENSG00000148248	ENST00000371989
ENSG00000071539	ENST00000166345
ENSG00000158042	ENST00000288937
ENSG00000214046	ENST00000487416
ENSG00000145220	ENST00000343470
ENSG00000154813	ENST00000488423
ENSG00000101220	ENST00000217195
ENSG00000100109	ENST00000405938
ENSG00000100104	ENST00000215917
ENSG00000185049	ENST00000382882
ENSG00000148719	ENST00000338820
ENSG00000110700	ENST00000525634
ENSG00000101193	ENST00000266069
ENSG00000125817	ENST00000379751
ENSG00000117298	ENST00000264205
ENSG00000065328	ENST00000484800
ENSG00000147874	ENST00000380502
ENSG00000100664	ENST00000216554
ENSG00000177666	ENST00000336615
ENSG00000155561	ENST00000285968
ENSG00000011009	ENST00000374514
ENSG00000173141	ENST00000309594
ENSG00000095209	ENST00000374692
ENSG00000173914	ENST00000310046
ENSG00000198815	ENST00000361346
ENSG00000239306	ENST00000310137
ENSG00000114023	ENST00000477892
ENSG00000134243	ENST00000256637
ENSG00000162585	ENST00000378546
ENSG00000107625	ENST00000373585
ENSG00000171316	ENST00000423902
ENSG00000104517	ENST00000520539
ENSG00000115107	ENST00000393107
ENSG00000173085	ENST00000647002
ENSG00000100519	ENST00000445930
ENSG00000089053	ENST00000261819
ENSG00000134202	ENST00000361066
ENSG00000048649	ENST00000308488
ENSG00000205189	ENST00000455036
ENSG00000148358	ENST00000347136
ENSG00000065911	ENST00000394053
ENSG00000169016	ENST00000381525
ENSG00000100372	ENST00000435456
ENSG00000134186	ENST00000370025
ENSG00000196497	ENST00000354464
ENSG00000133313	ENST00000324262
ENSG00000198911	ENST00000361204
ENSG00000168090	ENST00000303904
ENSG00000114631	ENST00000342480
ENSG00000153015	ENST00000381070
ENSG00000165684	ENST00000298532
ENSG00000122566	ENST00000354667
ENSG00000123575	ENST00000493442
ENSG00000108963	ENST00000263083
ENSG00000134250	ENST00000256646
ENSG00000022277	ENST00000357348
ENSG00000115866	ENST00000264161
ENSG00000156735	ENST00000287322
ENSG00000176444	ENST00000361168
ENSG00000176953	ENST00000320805
ENSG00000116717	ENST00000370986
ENSG00000132963	ENST00000380842
ENSG00000170854	ENST00000394198
ENSG00000196363	ENST00000358625
ENSG00000129691	ENST00000343823
ENSG00000115446	ENST00000357765
ENSG00000122565	ENST00000396386
ENSG00000119787	ENST00000378954
ENSG00000116729	ENST00000262348
ENSG00000124181	ENST00000244007
ENSG00000091140	ENST00000205402
ENSG00000204843	ENST00000361874
ENSG00000188976	ENST00000327044
ENSG00000124155	ENST00000279036
ENSG00000132300	ENST00000254630
ENSG00000170242	ENST00000339865
ENSG00000243449	ENST00000409248
ENSG00000179598	ENST00000321560
ENSG00000113387	ENST00000265073
ENSG00000198805	ENST00000361505
ENSG00000154803	ENST00000285071
ENSG00000153317	ENST00000518721
ENSG00000111275	ENST00000261733
ENSG00000198363	ENST00000379454
ENSG00000172380	ENST00000370982
ENSG00000090905	ENST00000395799
ENSG00000060982	ENST00000539282
ENSG00000243317	ENST00000507606
ENSG00000050405	ENST00000394943
ENSG00000177192	ENST00000376649
ENSG00000198431	ENST00000525566
ENSG00000164818	ENST00000297440
ENSG00000198900	ENST00000361337
ENSG00000005339	ENST00000262367
ENSG00000182247	ENST00000396703
ENSG00000100294	ENST00000290429
ENSG00000109519	ENST00000264954
ENSG00000091136	ENST00000222399
ENSG00000166226	ENST00000299300
ENSG00000015676	ENST00000355451
ENSG00000170142	ENST00000306627
ENSG00000111011	ENST00000331738
ENSG00000103365	ENST00000309859
ENSG00000101911	ENST00000380668
ENSG00000228474	ENST00000456793
ENSG00000167969	ENST00000301729
ENSG00000165733	ENST00000374518
ENSG00000108061	ENST00000369452
ENSG00000100926	ENST00000261789
ENSG00000163428	ENST00000295628
ENSG00000132254	ENST00000614314
ENSG00000163430	ENST00000295633
ENSG00000088832	ENST00000400137
ENSG00000196998	ENST00000376372
ENSG00000100300	ENST00000337554
ENSG00000135069	ENST00000376588
ENSG00000111530	ENST00000545606
ENSG00000116685	ENST00000376572
ENSG00000065154	ENST00000368845
ENSG00000143420	ENST00000369014
ENSG00000198189	ENST00000358290
ENSG00000132286	ENST00000254616
ENSG00000136261	ENST00000258761
ENSG00000114988	ENST00000377079
ENSG00000023516	ENST00000025301
ENSG00000014216	ENST00000533820
ENSG00000107130	ENST00000372398
ENSG00000104177	ENST00000324324
ENSG00000198380	ENST00000357308
ENSG00000109929	ENST00000264027
ENSG00000171824	ENST00000376936
ENSG00000137203	ENST00000379613
ENSG00000101255	ENST00000217233
ENSG00000165688	ENST00000371717
ENSG00000145388	ENST00000388822
ENSG00000068784	ENST00000263736
ENSG00000100380	ENST00000216218
ENSG00000035928	ENST00000381897
ENSG00000165997	ENST00000377275
ENSG00000106028	ENST00000265304
ENSG00000143222	ENST00000368003
ENSG00000137509	ENST00000313010
ENSG00000168298	ENST00000304218
ENSG00000171530	ENST00000380377
ENSG00000149262	ENST00000534064
ENSG00000077254	ENST00000370793
ENSG00000277157	ENST00000614247
ENSG00000196866	ENST00000341023
ENSG00000277224	ENST00000356530
ENSG00000158373	ENST00000377777
ENSG00000253719	ENST00000519948
ENSG00000138448	ENST00000261023
ENSG00000100304	ENST00000216129
ENSG00000149658	ENST00000370339
ENSG00000155368	ENST00000627305
ENSG00000107745	ENST00000361114
ENSG00000125827	ENST00000246024
ENSG00000081870	ENST00000194214
ENSG00000143106	ENST00000271308
ENSG00000114030	ENST00000344337
ENSG00000111057	ENST00000388835
ENSG00000099940	ENST00000215730
ENSG00000163634	ENST00000295899
ENSG00000241973	ENST00000255882
ENSG00000136888	ENST00000374050
ENSG00000144736	ENST00000325599
ENSG00000136897	ENST00000374865
ENSG00000130305	ENST00000438747
ENSG00000164062	ENST00000296456
ENSG00000175792	ENST00000322623
ENSG00000106537	ENST00000262067
ENSG00000068438	ENST00000348411
ENSG00000166130	ENST00000299157
ENSG00000163607	ENST00000383678
ENSG00000177700	ENST00000322028
ENSG00000154059	ENST00000284202
ENSG00000105887	ENST00000393085
ENSG00000139514	ENST00000380752
ENSG00000132394	ENST00000254730
ENSG00000196236	ENST00000357137
ENSG00000058262	ENST00000243253
ENSG00000213281	ENST00000369535
ENSG00000065518	ENST00000184266
ENSG00000123131	ENST00000379341
ENSG00000101224	ENST00000245960
ENSG00000182199	ENST00000328923
ENSG00000136877	ENST00000373247
ENSG00000152102	ENST00000389915
ENSG00000159228	ENST00000290349
ENSG00000109917	ENST00000227322
ENSG00000115204	ENST00000380044
ENSG00000119421	ENST00000373768
ENSG00000163605	ENST00000356692
ENSG00000276966	ENST00000615164
ENSG00000123933	ENST00000337190
ENSG00000273802	ENST00000541790
ENSG00000106348	ENST00000338791
ENSG00000086475	ENST00000327347
ENSG00000277075	ENST00000303910
ENSG00000124575	ENST00000244534
ENSG00000136279	ENST00000494774
ENSG00000277775	ENST00000618052
ENSG00000185803	ENST00000329994
ENSG00000151176	ENST00000280800
ENSG00000129562	ENST00000250498
ENSG00000070366	ENST00000263073
ENSG00000198830	ENST00000361427
ENSG00000163468	ENST00000295688
ENSG00000070081	ENST00000529010
ENSG00000102931	ENST00000219204
ENSG00000112972	ENST00000433297
ENSG00000165175	ENST00000457894
ENSG00000090520	ENST00000439351
ENSG00000107021	ENST00000372648
ENSG00000166479	ENST00000299608
ENSG00000167721	ENST00000301364
ENSG00000137770	ENST00000260327
ENSG00000107949	ENST00000278100
ENSG00000186480	ENST00000340368
ENSG00000066136	ENST00000425457
ENSG00000173848	ENST00000355029
ENSG00000099942	ENST00000354336
ENSG00000020129	ENST00000356090
ENSG00000103249	ENST00000382745
ENSG00000136045	ENST00000412830
ENSG00000070761	ENST00000262498
ENSG00000067167	ENST00000262213
ENSG00000198917	ENST00000361256
ENSG00000070770	ENST00000262506
ENSG00000158406	ENST00000377727
ENSG00000080822	ENST00000394181
ENSG00000163558	ENST00000295797
ENSG00000159692	ENST00000290921
ENSG00000183495	ENST00000389561
ENSG00000103353	ENST00000395878
ENSG00000055130	ENST00000325222
ENSG00000165732	ENST00000354185
ENSG00000108094	ENST00000374751
ENSG00000166508	ENST00000303887
ENSG00000157500	ENST00000288266
ENSG00000083642	ENST00000315596
ENSG00000132842	ENST00000255194
ENSG00000088888	ENST00000428216
ENSG00000128973	ENST00000249806
ENSG00000100387	ENST00000216225
ENSG00000174891	ENST00000295930
ENSG00000124383	ENST00000244230
ENSG00000203814	ENST00000545683
ENSG00000157916	ENST00000605895
ENSG00000069482	ENST00000265643
ENSG00000198042	ENST00000360128
ENSG00000119318	ENST00000358015
ENSG00000125779	ENST00000316562
ENSG00000147231	ENST00000372548
ENSG00000136830	ENST00000373312
ENSG00000104131	ENST00000261868
ENSG00000135632	ENST00000389501
ENSG00000165487	ENST00000382374
ENSG00000184863	ENST00000401878
ENSG00000155463	ENST00000285848
ENSG00000033800	ENST00000249636
ENSG00000128989	ENST00000249822
ENSG00000118705	ENST00000237530
ENSG00000189043	ENST00000339600
ENSG00000175029	ENST00000309035
ENSG00000033867	ENST00000295736
ENSG00000116212	ENST00000319223
ENSG00000156928	ENST00000466681
ENSG00000136231	ENST00000258729
ENSG00000165417	ENST00000553612
ENSG00000128059	ENST00000264220
ENSG00000132467	ENST00000254803
ENSG00000072274	ENST00000360110
ENSG00000117528	ENST00000370214
ENSG00000161813	ENST00000398473
ENSG00000188211	ENST00000338965
ENSG00000074319	ENST00000251968
ENSG00000150961	ENST00000280551
ENSG00000170502	ENST00000302174
ENSG00000100393	ENST00000263253
ENSG00000137776	ENST00000380516
ENSG00000259112	ENST00000530054
ENSG00000123130	ENST00000379303
ENSG00000164104	ENST00000438704
ENSG00000090447	ENST00000204517
ENSG00000009954	ENST00000339594
ENSG00000168818	ENST00000306200
ENSG00000164105	ENST00000296504
ENSG00000130707	ENST00000372393
ENSG00000155827	ENST00000389120
ENSG00000154719	ENST00000307301
ENSG00000140694	ENST00000437198
ENSG00000164687	ENST00000297258
ENSG00000083444	ENST00000196061
ENSG00000119878	ENST00000238892
ENSG00000079134	ENST00000261600
ENSG00000176986	ENST00000345254
ENSG00000134014	ENST00000256398
ENSG00000101210	ENST00000217182
ENSG00000163636	ENST00000295901
ENSG00000106443	ENST00000403050
ENSG00000147123	ENST00000276062
ENSG00000173653	ENST00000309657
ENSG00000103496	ENST00000313843
ENSG00000115539	ENST00000264254
ENSG00000185347	ENST00000392522
ENSG00000182872	ENST00000329236
ENSG00000100726	ENST00000262319
ENSG00000171262	ENST00000397609
ENSG00000198954	ENST00000361983
ENSG00000116266	ENST00000370008
ENSG00000026025	ENST00000544301
ENSG00000165916	ENST00000619920
ENSG00000075413	ENST00000429436
ENSG00000125534	ENST00000370179
ENSG00000108559	ENST00000573584
ENSG00000024526	ENST00000456315
ENSG00000151461	ENST00000357604
ENSG00000101557	ENST00000261601
ENSG00000115211	ENST00000451130
ENSG00000005100	ENST00000225296
ENSG00000143545	ENST00000368575
ENSG00000178719	ENST00000313269
ENSG00000065135	ENST00000369851
ENSG00000177156	ENST00000319006
ENSG00000110713	ENST00000324932
ENSG00000143543	ENST00000271843
ENSG00000129197	ENST00000405578
ENSG00000132305	ENST00000410111
ENSG00000177606	ENST00000371222
ENSG00000183337	ENST00000378444
ENSG00000143570	ENST00000310483
ENSG00000183598	ENST00000331491
ENSG00000101782	ENST00000339486
ENSG00000115207	ENST00000264720
ENSG00000004779	ENST00000007516
ENSG00000111716	ENST00000350669
ENSG00000154723	ENST00000400090
ENSG00000196372	ENST00000357700
ENSG00000132128	ENST00000617190
ENSG00000108561	ENST00000225698
ENSG00000088451	ENST00000261296
ENSG00000174840	ENST00000311180
ENSG00000103266	ENST00000219548
ENSG00000164190	ENST00000282516
ENSG00000168374	ENST00000303436
ENSG00000088833	ENST00000216879
ENSG00000168710	ENST00000369799
ENSG00000122359	ENST00000372231
ENSG00000006715	ENST00000310301
ENSG00000071537	ENST00000336735
ENSG00000155229	ENST00000438925
ENSG00000093000	ENST00000347635
ENSG00000184678	ENST00000369155
ENSG00000152749	ENST00000376958
ENSG00000184260	ENST00000331380
ENSG00000184270	ENST00000331128
ENSG00000154727	ENST00000400075
ENSG00000108256	ENST00000225388
ENSG00000107164	ENST00000319725
ENSG00000117419	ENST00000372257
ENSG00000148334	ENST00000338961
ENSG00000157259	ENST00000287957
ENSG00000111845	ENST00000379568
ENSG00000188290	ENST00000304952
ENSG00000071894	ENST00000616140
ENSG00000120159	ENST00000333916
ENSG00000198836	ENST00000361510
ENSG00000115514	ENST00000264255
ENSG00000090621	ENST00000372858
ENSG00000100991	ENST00000252015
ENSG00000181938	ENST00000426538
ENSG00000111843	ENST00000541412
ENSG00000102978	ENST00000219252
ENSG00000110048	ENST00000263847
ENSG00000158417	ENST00000289371
ENSG00000071082	ENST00000409028
ENSG00000166889	ENST00000300146
ENSG00000005194	ENST00000394391
ENSG00000155545	ENST00000381213
ENSG00000184445	ENST00000333479
ENSG00000104549	ENST00000265896
ENSG00000172586	ENST00000372833
ENSG00000167695	ENST00000308278
ENSG00000167397	ENST00000394975
ENSG00000133131	ENST00000355610
ENSG00000198793	ENST00000361445
ENSG00000197345	ENST00000362034
ENSG00000135097	ENST00000257552
ENSG00000145375	ENST00000274008
ENSG00000163584	ENST00000295830
ENSG00000103426	ENST00000572467
ENSG00000070061	ENST00000374647
ENSG00000170855	ENST00000546954
ENSG00000088682	ENST00000262507
ENSG00000111775	ENST00000229379
ENSG00000257218	ENST00000551765
ENSG00000083520	ENST00000377767
ENSG00000111786	ENST00000229390
ENSG00000185414	ENST00000338148
ENSG00000178202	ENST00000323468
ENSG00000170310	ENST00000306357
ENSG00000169599	ENST00000410022
ENSG00000159377	ENST00000290541
ENSG00000117713	ENST00000324856
ENSG00000166167	ENST00000370187
ENSG00000155393	ENST00000299192
ENSG00000143970	ENST00000336112
ENSG00000130713	ENST00000372358
ENSG00000177225	ENST00000319863
ENSG00000133119	ENST00000380071
ENSG00000108021	ENST00000328090
ENSG00000063046	ENST00000262056
ENSG00000135624	ENST00000258091
ENSG00000205544	ENST00000302422
ENSG00000204899	ENST00000377818
ENSG00000113407	ENST00000265112
ENSG00000100056	ENST00000252137
ENSG00000184575	ENST00000332707
ENSG00000137154	ENST00000380394
ENSG00000116337	ENST00000256578
ENSG00000089916	ENST00000261530
ENSG00000119446	ENST00000417201
ENSG00000111665	ENST00000538862
ENSG00000148187	ENST00000344641
ENSG00000223496	ENST00000435634
ENSG00000085832	ENST00000371733
ENSG00000100522	ENST00000216410
ENSG00000179409	ENST00000319004
ENSG00000174243	ENST00000308025
ENSG00000101421	ENST00000217402
ENSG00000076248	ENST00000242576
ENSG00000114999	ENST00000233336
