gene_id	log2foldchange	group
ENSG00000115112	0.005157699002453	others N = 3048
ENSG00000122257	0.195577655284204	others N = 3048
ENSG00000172269	0.236686508859808	others N = 3048
ENSG00000039523	0.005148658491274	others N = 3048
ENSG00000167325	-0.4183813353241	others N = 3048
ENSG00000078902	0.219645507825843	others N = 3048
ENSG00000114439	-0.115745008738975	others N = 3048
ENSG00000173273	-0.537407769580937	others N = 3048
ENSG00000110344	0.87571054810689	others N = 3048
ENSG00000129534	-0.933976526751755	others N = 3048
ENSG00000139044	0.004253644452952	others N = 3048
ENSG00000141622	-0.829901299068574	others N = 3048
ENSG00000137309	-0.043744973894572	others N = 3048
ENSG00000138641	0.245662859739107	others N = 3048
ENSG00000138279	0.125595804576928	others N = 3048
ENSG00000122971	0.57006838002879	others N = 3048
ENSG00000157106	-0.137581808326682	others N = 3048
ENSG00000126391	-0.201078901756273	others N = 3048
ENSG00000130703	-0.147279112354867	others N = 3048
ENSG00000087338	-0.012825570341106	others N = 3048
ENSG00000124191	-0.235229916321674	others N = 3048
ENSG00000164715	0.474692945779241	others N = 3048
ENSG00000142166	0.066685182181976	others N = 3048
ENSG00000213199	0.249119961957973	others N = 3048
ENSG00000169855	0.234971648147027	others N = 3048
ENSG00000138623	0.090215538439216	others N = 3048
ENSG00000073849	0.296933028447695	others N = 3048
ENSG00000056586	-0.265197605379979	others N = 3048
ENSG00000068971	0.108072758333081	others N = 3048
ENSG00000075975	0.077503916684653	others N = 3048
ENSG00000164754	-0.115658795685643	others N = 3048
ENSG00000158286	-0.342075011493979	others N = 3048
ENSG00000179104	-0.560992577886146	others N = 3048
ENSG00000108179	-0.27687989852821	others N = 3048
ENSG00000165424	-0.02529234348979	others N = 3048
ENSG00000186577	-0.290640291214144	others N = 3048
ENSG00000111490	0.49653688655997	others N = 3048
ENSG00000272325	0.325293398882274	others N = 3048
ENSG00000165105	0.282501360268839	others N = 3048
ENSG00000132155	0.030054771961295	others N = 3048
ENSG00000148773	0.575634320832722	others N = 3048
ENSG00000205643	-0.490156666470242	others N = 3048
ENSG00000198951	-0.417187911501972	others N = 3048
ENSG00000117362	-0.007823790437519	others N = 3048
ENSG00000118058	0.408193399045786	others N = 3048
ENSG00000198408	0.43648928302049	others N = 3048
ENSG00000152127	-0.056512411154559	others N = 3048
ENSG00000134138	0.296828600779933	others N = 3048
ENSG00000079739	0.459751377756175	others N = 3048
ENSG00000139146	0.500965708962897	others N = 3048
ENSG00000138944	-0.505778621292207	others N = 3048
ENSG00000171208	-0.29213713077559	others N = 3048
ENSG00000114739	0.219109184456736	others N = 3048
ENSG00000188636	0.385096693413942	others N = 3048
ENSG00000204256	-0.182551723854834	others N = 3048
ENSG00000105993	-0.19288480713785	others N = 3048
ENSG00000128245	0.47647936111613	others N = 3048
ENSG00000138604	-0.204743989070269	others N = 3048
ENSG00000077063	-1.050144223592765	others N = 3048
ENSG00000084112	-0.257989192100905	others N = 3048
ENSG00000169714	0.408736291358726	others N = 3048
ENSG00000160271	-0.476756995070488	others N = 3048
ENSG00000104341	-0.131537160490138	others N = 3048
ENSG00000073060	0.503272837863817	others N = 3048
ENSG00000157837	-0.314625957676501	others N = 3048
ENSG00000147471	-0.209433817577663	others N = 3048
ENSG00000147883	1.603032440117787	others N = 3048
ENSG00000164070	0.026956046895093	others N = 3048
ENSG00000171988	-0.159631975121155	others N = 3048
ENSG00000180370	0.76735704525589	others N = 3048
ENSG00000165476	1.060240306039509	others N = 3048
ENSG00000119547	1.113704847501403	others N = 3048
ENSG00000058063	0.022577311289461	others N = 3048
ENSG00000095906	-0.495590374538086	others N = 3048
ENSG00000168621	-0.144494271602666	others N = 3048
ENSG00000065882	-0.217598188124269	others N = 3048
ENSG00000146826	0.115460870413739	others N = 3048
ENSG00000146112	0.284541372674092	others N = 3048
ENSG00000075218	-0.563242989792133	others N = 3048
ENSG00000174498	-0.427847071502827	others N = 3048
ENSG00000114993	0.171899680282804	others N = 3048
ENSG00000162032	-0.038137813589629	others N = 3048
ENSG00000083223	1.349405124606768	others N = 3048
ENSG00000074071	0.689746874799457	others N = 3048
ENSG00000160613	0.562299724864201	others N = 3048
ENSG00000180104	-0.062480069744745	others N = 3048
ENSG00000102893	-0.405799909654175	others N = 3048
ENSG00000178662	-0.090015224279131	others N = 3048
ENSG00000136153	0.127828419693515	others N = 3048
ENSG00000137692	0.026341589136546	others N = 3048
ENSG00000106636	-0.363422938261003	others N = 3048
ENSG00000084774	-0.115466414599679	others N = 3048
ENSG00000106701	0.020869719663091	others N = 3048
ENSG00000011454	-0.233490781745307	others N = 3048
ENSG00000143363	0.530866879666602	others N = 3048
ENSG00000163932	-0.094130620497591	others N = 3048
ENSG00000148362	-0.228657143785626	others N = 3048
ENSG00000137819	-0.498548403178156	others N = 3048
ENSG00000107551	-0.450955158906131	others N = 3048
ENSG00000158292	-0.143912984798257	others N = 3048
ENSG00000114166	-0.083889547709581	others N = 3048
ENSG00000087008	0.596583590910618	others N = 3048
ENSG00000114491	-0.111812456265835	others N = 3048
ENSG00000182606	-0.252644552271	others N = 3048
ENSG00000124782	0.373366763367039	others N = 3048
ENSG00000066926	-0.738423573916386	others N = 3048
ENSG00000065970	0.215370629021293	others N = 3048
ENSG00000112078	-0.31626769368093	others N = 3048
ENSG00000092203	0.93813279655046	others N = 3048
ENSG00000010292	-0.139919742669394	others N = 3048
ENSG00000183044	-0.34249194830573	others N = 3048
ENSG00000140750	0.147678731017257	others N = 3048
ENSG00000130702	-0.587962268498982	others N = 3048
ENSG00000187231	-0.152986411530767	others N = 3048
ENSG00000123374	0.320788027099497	others N = 3048
ENSG00000006453	0.34580340840251	others N = 3048
ENSG00000149480	-0.120185368419334	others N = 3048
ENSG00000185122	0.120178576630547	others N = 3048
ENSG00000067560	0.643503359565311	others N = 3048
ENSG00000131844	0.099667714257868	others N = 3048
ENSG00000103742	0.196857694592985	others N = 3048
ENSG00000143320	0.368017232133008	others N = 3048
ENSG00000105953	-0.154607519243685	others N = 3048
ENSG00000183579	-0.579267711088476	others N = 3048
ENSG00000072041	0.156441407402633	others N = 3048
ENSG00000048707	-0.297265737822461	others N = 3048
ENSG00000134762	0.333763961160873	others N = 3048
ENSG00000100225	-0.487926741701944	others N = 3048
ENSG00000100580	0.200008731770781	others N = 3048
ENSG00000165672	0.066808562657851	others N = 3048
ENSG00000048828	-0.275117428311964	others N = 3048
ENSG00000128731	-0.35106674005671	others N = 3048
ENSG00000106236	0.170588587907848	others N = 3048
ENSG00000162599	-0.144015243994985	others N = 3048
ENSG00000101400	-0.760843122852374	others N = 3048
ENSG00000125871	0.385332641058484	others N = 3048
ENSG00000180447	0.181519613557684	others N = 3048
ENSG00000136861	-0.262381081599592	others N = 3048
ENSG00000146592	0.13916597138678	others N = 3048
ENSG00000109787	0.093876081829402	others N = 3048
ENSG00000143061	0.237300880405767	others N = 3048
ENSG00000136026	0.38058083201394	others N = 3048
ENSG00000069493	0.869002966883247	others N = 3048
ENSG00000078804	0.792198389758189	others N = 3048
ENSG00000150990	-0.34370888693495	others N = 3048
ENSG00000143319	-0.319978716905673	others N = 3048
ENSG00000094631	0.248121233761604	others N = 3048
ENSG00000134755	-0.039198371481928	others N = 3048
ENSG00000060237	-0.058691928843136	others N = 3048
ENSG00000164985	-0.18627641311562	others N = 3048
ENSG00000137337	0.348209282121652	others N = 3048
ENSG00000247077	-0.387840792694148	others N = 3048
ENSG00000167130	-0.024250191102329	others N = 3048
ENSG00000143303	0.040991314956732	others N = 3048
ENSG00000115073	-0.081029073727349	others N = 3048
ENSG00000110104	0.469984727143116	others N = 3048
ENSG00000115194	-0.668726947085964	others N = 3048
ENSG00000103449	-0.56205742817342	others N = 3048
ENSG00000158161	-0.284458997908947	others N = 3048
ENSG00000184489	-0.678371208773817	others N = 3048
ENSG00000215021	0.411923018923689	others N = 3048
ENSG00000176105	-0.50577942500193	others N = 3048
ENSG00000162496	0.149385184177256	others N = 3048
ENSG00000091622	-0.256039985078342	others N = 3048
ENSG00000196230	0.529570340386622	others N = 3048
ENSG00000151491	-0.544646652028757	others N = 3048
ENSG00000158163	-0.650853967788212	others N = 3048
ENSG00000126882	-0.152260464519841	others N = 3048
ENSG00000142875	0.219581949671133	others N = 3048
ENSG00000035403	0.458027400870896	others N = 3048
ENSG00000131100	0.620863433286845	others N = 3048
ENSG00000107554	-0.353107231838681	others N = 3048
ENSG00000140987	0.057973209221991	others N = 3048
ENSG00000133687	0.152249523156874	others N = 3048
ENSG00000184047	0.288051782485723	others N = 3048
ENSG00000127124	0.526619689952442	others N = 3048
ENSG00000074964	-0.198373057862003	others N = 3048
ENSG00000177000	0.10680817555379	others N = 3048
ENSG00000151067	-0.323841174153251	others N = 3048
ENSG00000058600	0.561949446775434	others N = 3048
ENSG00000107959	-0.21346173093168	others N = 3048
ENSG00000160957	0.074192205324217	others N = 3048
ENSG00000128585	0.118986984170468	others N = 3048
ENSG00000111412	0.356570793330445	others N = 3048
ENSG00000032219	0.96760789144069	others N = 3048
ENSG00000168487	0.196888010669713	others N = 3048
ENSG00000101019	0.354234386853373	others N = 3048
ENSG00000066739	0.16641419242752	others N = 3048
ENSG00000142192	0.229110144806367	others N = 3048
ENSG00000255302	0.542637365097381	others N = 3048
ENSG00000157350	-0.538380535293253	others N = 3048
ENSG00000124762	0.754079359726046	others N = 3048
ENSG00000188312	0.165256202130064	others N = 3048
ENSG00000062582	-0.614775279485274	others N = 3048
ENSG00000107223	0.911057599604631	others N = 3048
ENSG00000175395	-0.685715642840761	others N = 3048
ENSG00000159461	-0.823029617288239	others N = 3048
ENSG00000141504	-0.334321766933794	others N = 3048
ENSG00000111206	-0.11308660339351	others N = 3048
ENSG00000168040	0.421335435357275	others N = 3048
ENSG00000187555	-0.398507550962082	others N = 3048
ENSG00000197892	-0.341108631289037	others N = 3048
ENSG00000179111	0.393865578797621	others N = 3048
ENSG00000186998	-0.329011165574355	others N = 3048
ENSG00000100416	0.402385475146289	others N = 3048
ENSG00000041802	0.412049300273604	others N = 3048
ENSG00000197724	0.19291902613357	others N = 3048
ENSG00000211460	-0.742002278098622	others N = 3048
ENSG00000174718	-0.483411474521608	others N = 3048
ENSG00000167005	-0.07882709170785	others N = 3048
ENSG00000131067	-0.316153712421307	others N = 3048
ENSG00000082781	-0.744386314208274	others N = 3048
ENSG00000242802	0.799263564870844	others N = 3048
ENSG00000133104	0.001592225125999	others N = 3048
ENSG00000174989	0.339620121778332	others N = 3048
ENSG00000087263	0.403623614770423	others N = 3048
ENSG00000095321	-0.557637460619947	others N = 3048
ENSG00000162433	0.269264607474324	others N = 3048
ENSG00000131711	0.644987762438462	others N = 3048
ENSG00000113916	0.943510356472122	others N = 3048
ENSG00000128512	-0.541491621182949	others N = 3048
ENSG00000081760	-0.289810456197174	others N = 3048
ENSG00000090686	0.189287296760669	others N = 3048
ENSG00000102226	0.358303211530742	others N = 3048
ENSG00000148908	-1.053656734919914	others N = 3048
ENSG00000119487	-0.5271993450114	others N = 3048
ENSG00000109189	0.216193502122806	others N = 3048
ENSG00000133318	0.569762035426846	others N = 3048
ENSG00000206503	0.165088098818465	others N = 3048
ENSG00000131069	0.019912473553227	others N = 3048
ENSG00000151883	-0.149530761168218	others N = 3048
ENSG00000099968	-0.25852239899763	others N = 3048
ENSG00000110218	0.72316437664973	others N = 3048
ENSG00000162994	-0.237986476930962	others N = 3048
ENSG00000170537	-0.295099597768097	others N = 3048
ENSG00000102974	-0.190461053826751	others N = 3048
ENSG00000137312	-0.48675341042513	others N = 3048
ENSG00000106976	0.513181633270041	others N = 3048
ENSG00000126107	0.373702032376112	others N = 3048
ENSG00000166233	-0.140050977199033	others N = 3048
ENSG00000115307	-0.400659840928135	others N = 3048
ENSG00000164889	-0.683890877111373	others N = 3048
ENSG00000185483	-0.018495832514885	others N = 3048
ENSG00000147100	0.043848365045466	others N = 3048
ENSG00000196782	0.189097513690242	others N = 3048
ENSG00000164897	0.348634700592938	others N = 3048
ENSG00000124562	-0.410048522221301	others N = 3048
ENSG00000140743	0.131964489272227	others N = 3048
ENSG00000089597	0.119035368009552	others N = 3048
ENSG00000166450	-0.659067992919088	others N = 3048
ENSG00000157927	-0.86240104380583	others N = 3048
ENSG00000165406	0.271673440562419	others N = 3048
ENSG00000179094	0.623480883987618	others N = 3048
ENSG00000078140	-0.353679179987623	others N = 3048
ENSG00000070882	-0.361835459481768	others N = 3048
ENSG00000151640	-1.326870834420961	others N = 3048
ENSG00000116675	-0.556678068641148	others N = 3048
ENSG00000039319	0.449427183179902	others N = 3048
ENSG00000187240	-0.26081996754125	others N = 3048
ENSG00000059378	-0.143706971134865	others N = 3048
ENSG00000196730	0.355227065922338	others N = 3048
ENSG00000173706	-0.17108395269028	others N = 3048
ENSG00000137168	0.181285812092424	others N = 3048
ENSG00000162063	-0.440270329161836	others N = 3048
ENSG00000147130	0.466379605719525	others N = 3048
ENSG00000107249	-0.173031701011428	others N = 3048
ENSG00000115966	-0.021110005346872	others N = 3048
ENSG00000075568	-0.646989470082915	others N = 3048
ENSG00000138796	-0.370380906721843	others N = 3048
ENSG00000064995	1.09310472400283	others N = 3048
ENSG00000115282	-0.45076964485724	others N = 3048
ENSG00000151746	0.333510141097738	others N = 3048
ENSG00000164236	0.207788369899207	others N = 3048
ENSG00000197102	-0.275731816679506	others N = 3048
ENSG00000172273	-0.445624878327106	others N = 3048
ENSG00000082805	-0.163349286585381	others N = 3048
ENSG00000105939	-0.438353319420485	others N = 3048
ENSG00000116786	-0.077672677027526	others N = 3048
ENSG00000168234	0.170929158375735	others N = 3048
ENSG00000031698	0.832840678124136	others N = 3048
ENSG00000115041	-0.044307024390272	others N = 3048
ENSG00000052795	-0.141580164713768	others N = 3048
ENSG00000107566	0.187363223445931	others N = 3048
ENSG00000253710	0.984239207922748	others N = 3048
ENSG00000112977	0.802586622280804	others N = 3048
ENSG00000006459	0.485440319605207	others N = 3048
ENSG00000146802	0.56607315659165	others N = 3048
ENSG00000141027	-0.205041816446205	others N = 3048
ENSG00000103460	-0.728607001026987	others N = 3048
ENSG00000117360	-0.323990499402918	others N = 3048
ENSG00000135457	-0.250675990258888	others N = 3048
ENSG00000078043	0.096894629769565	others N = 3048
ENSG00000158966	-0.284905124612404	others N = 3048
ENSG00000138759	0.532379817908226	others N = 3048
ENSG00000168404	-0.751504915498845	others N = 3048
ENSG00000115183	0.079337135992103	others N = 3048
ENSG00000198825	-0.30559745785564	others N = 3048
ENSG00000117479	0.173013509382731	others N = 3048
ENSG00000178695	0.935092659420582	others N = 3048
ENSG00000133612	-0.03037622591894	others N = 3048
ENSG00000167315	0.056838586737197	others N = 3048
ENSG00000135720	-0.602088607527561	others N = 3048
ENSG00000114812	-0.110781917524306	others N = 3048
ENSG00000139324	-0.23837727145892	others N = 3048
ENSG00000166582	-0.540384271025576	others N = 3048
ENSG00000039560	-0.205791179393358	others N = 3048
ENSG00000111540	0.034650676295736	others N = 3048
ENSG00000102898	-0.566592906777366	others N = 3048
ENSG00000140463	-0.739721241158255	others N = 3048
ENSG00000114978	0.216023790851776	others N = 3048
ENSG00000107331	-0.282458160114344	others N = 3048
ENSG00000138246	-0.250987046750861	others N = 3048
ENSG00000197565	-0.031648422018355	others N = 3048
ENSG00000169221	-0.156592272270125	others N = 3048
ENSG00000088930	-0.353717484575602	others N = 3048
ENSG00000179029	1.106208319012597	others N = 3048
ENSG00000136098	-0.45394216569841	others N = 3048
ENSG00000148110	-0.136209714309157	others N = 3048
ENSG00000127191	-0.309706066398786	others N = 3048
ENSG00000103091	-0.555528523814789	others N = 3048
ENSG00000128604	-0.187048358519826	others N = 3048
ENSG00000157353	-0.605702735737028	others N = 3048
ENSG00000162434	0.368800136597416	others N = 3048
ENSG00000165995	-0.603699074964618	others N = 3048
ENSG00000124126	-0.777775171462576	others N = 3048
ENSG00000172350	0.712028288359146	others N = 3048
ENSG00000177485	0.496048680166983	others N = 3048
ENSG00000174684	-0.0924838713035	others N = 3048
ENSG00000146701	-0.151966516465744	others N = 3048
ENSG00000121892	0.277935505287976	others N = 3048
ENSG00000136068	0.064667143255483	others N = 3048
ENSG00000182551	1.046213423450965	others N = 3048
ENSG00000074211	-0.29045215344179	others N = 3048
ENSG00000143952	-0.917465484770408	others N = 3048
ENSG00000175063	0.720368550686418	others N = 3048
ENSG00000006327	1.2588933625504	others N = 3048
ENSG00000159069	-0.429138266634762	others N = 3048
ENSG00000237441	-0.434322951783625	others N = 3048
ENSG00000113356	0.639416093175962	others N = 3048
ENSG00000240303	0.759170852043541	others N = 3048
ENSG00000179151	0.068952948858458	others N = 3048
ENSG00000155903	0.560409895026662	others N = 3048
ENSG00000162458	-0.545040927355563	others N = 3048
ENSG00000196505	-0.133033893676552	others N = 3048
ENSG00000157107	-0.19280751416478	others N = 3048
ENSG00000081014	-0.53734391453274	others N = 3048
ENSG00000198242	0.615854448752483	others N = 3048
ENSG00000160602	0.247939607823531	others N = 3048
ENSG00000016391	-0.312234475961623	others N = 3048
ENSG00000123983	-0.282513386398078	others N = 3048
ENSG00000164327	0.004432083204489	others N = 3048
ENSG00000112234	0.588195737668401	others N = 3048
ENSG00000166025	0.077880263481477	others N = 3048
ENSG00000110906	-0.223861114480476	others N = 3048
ENSG00000177679	0.630740399260424	others N = 3048
ENSG00000104356	-0.036450131909636	others N = 3048
ENSG00000215218	-0.036450131909636	others N = 3048
ENSG00000167081	-0.729343889885711	others N = 3048
ENSG00000158435	-0.65507573320081	others N = 3048
ENSG00000112308	-0.363101048431281	others N = 3048
ENSG00000148154	0.095481607663133	others N = 3048
ENSG00000127586	0.08426080311715	others N = 3048
ENSG00000065526	-0.187373983594227	others N = 3048
ENSG00000146267	-0.208060025925277	others N = 3048
ENSG00000007376	-0.603183503104062	others N = 3048
ENSG00000120008	-0.484929624465881	others N = 3048
ENSG00000151502	0.403461222866558	others N = 3048
ENSG00000113810	0.66489101347288	others N = 3048
ENSG00000176022	0.33820248067334	others N = 3048
ENSG00000166086	0.234617357347979	others N = 3048
ENSG00000145990	0.876990238253634	others N = 3048
ENSG00000100281	-0.367391908459966	others N = 3048
ENSG00000176165	1.233342279270123	others N = 3048
ENSG00000164111	0.559063391835867	others N = 3048
ENSG00000178999	-0.577882904034378	others N = 3048
ENSG00000243056	-0.273655984849471	others N = 3048
ENSG00000109436	-0.113335555046491	others N = 3048
ENSG00000111670	-0.135287387536879	others N = 3048
ENSG00000159131	-0.549810842136834	others N = 3048
ENSG00000109906	0.171049805654618	others N = 3048
ENSG00000186193	-0.108863686601417	others N = 3048
ENSG00000065183	-0.096370201700072	others N = 3048
ENSG00000087303	-0.094013120049459	others N = 3048
ENSG00000124486	0.357558002984261	others N = 3048
ENSG00000139163	-0.202579320622365	others N = 3048
ENSG00000102580	0.276743950361347	others N = 3048
ENSG00000101361	-1.131170853100643	others N = 3048
ENSG00000144909	-0.583551029723706	others N = 3048
ENSG00000111640	-1.016148092541212	others N = 3048
ENSG00000087365	0.751403958991097	others N = 3048
ENSG00000020181	-0.050375928767888	others N = 3048
ENSG00000133704	0.145552914876008	others N = 3048
ENSG00000204619	0.238839748408961	others N = 3048
ENSG00000182208	-0.443643065596622	others N = 3048
ENSG00000165804	-0.027849481963162	others N = 3048
ENSG00000069849	0.730230036004428	others N = 3048
ENSG00000077147	0.198254163972107	others N = 3048
ENSG00000110274	-0.208308896389968	others N = 3048
ENSG00000071127	0.073272819880288	others N = 3048
ENSG00000148290	-0.069538931891206	others N = 3048
ENSG00000092847	-0.26479633896547	others N = 3048
ENSG00000141447	-0.128409512900541	others N = 3048
ENSG00000155287	0.396409926657633	others N = 3048
ENSG00000144320	-0.131561311223686	others N = 3048
ENSG00000162062	-0.68407735421079	others N = 3048
ENSG00000129515	-0.486093008705253	others N = 3048
ENSG00000122707	-0.430551398100449	others N = 3048
ENSG00000119929	0.468517983180979	others N = 3048
ENSG00000185728	0.459081370107218	others N = 3048
ENSG00000143294	0.218220543682561	others N = 3048
ENSG00000124523	-0.328679369132912	others N = 3048
ENSG00000005810	-0.541268026340215	others N = 3048
ENSG00000131263	0.061469134012215	others N = 3048
ENSG00000221818	0.118962193941819	others N = 3048
ENSG00000146963	0.528047668027266	others N = 3048
ENSG00000198315	0.205350006460296	others N = 3048
ENSG00000150867	0.099922463306286	others N = 3048
ENSG00000167257	0.025976837373876	others N = 3048
ENSG00000058056	-0.005878839747648	others N = 3048
ENSG00000106868	-0.098373847492169	others N = 3048
ENSG00000151468	0.296784145889202	others N = 3048
ENSG00000100603	-0.103658845938922	others N = 3048
ENSG00000197355	-0.085432730813718	others N = 3048
ENSG00000157954	-0.026924091331818	others N = 3048
ENSG00000170153	-0.355715018579326	others N = 3048
ENSG00000168495	0.015664842321642	others N = 3048
ENSG00000100422	-0.526825304513286	others N = 3048
ENSG00000188153	-1.026378325909661	others N = 3048
ENSG00000196814	-0.366172422005055	others N = 3048
ENSG00000110958	-0.040984296830672	others N = 3048
ENSG00000128829	-0.715902127337283	others N = 3048
ENSG00000180834	0.089936292563195	others N = 3048
ENSG00000124198	0.218446292383096	others N = 3048
ENSG00000120733	0.126293995525644	others N = 3048
ENSG00000087301	-0.269410563737712	others N = 3048
ENSG00000109445	0.018445424328337	others N = 3048
ENSG00000154839	0.310922366192417	others N = 3048
ENSG00000112297	0.299124032945478	others N = 3048
ENSG00000180998	-0.276688766892385	others N = 3048
ENSG00000164199	-0.13526973940391	others N = 3048
ENSG00000178921	-0.698385534674445	others N = 3048
ENSG00000084764	0.012906793011443	others N = 3048
ENSG00000123411	1.197105692507911	others N = 3048
ENSG00000101871	-0.389783497363293	others N = 3048
ENSG00000178971	0.296866566711697	others N = 3048
ENSG00000143799	0.101937931094813	others N = 3048
ENSG00000083168	0.317801530817873	others N = 3048
ENSG00000136807	-0.212214738527728	others N = 3048
ENSG00000173905	0.422447339452258	others N = 3048
ENSG00000100625	0.197182175211411	others N = 3048
ENSG00000157851	-0.356082097521464	others N = 3048
ENSG00000189079	-0.132200457040253	others N = 3048
ENSG00000119862	-0.444819116299381	others N = 3048
ENSG00000008130	-0.506779303460443	others N = 3048
ENSG00000176018	0.336791042486934	others N = 3048
ENSG00000154734	-0.391987482833638	others N = 3048
ENSG00000265354	0.079373517231125	others N = 3048
ENSG00000084073	-0.204008888530073	others N = 3048
ENSG00000133401	-1.106446201181502	others N = 3048
ENSG00000164171	-0.534625142909464	others N = 3048
ENSG00000160087	0.539481043083339	others N = 3048
ENSG00000162688	0.206603633520189	others N = 3048
ENSG00000130717	0.291286230705708	others N = 3048
ENSG00000050820	-0.080298458123786	others N = 3048
ENSG00000141639	-0.718031681476427	others N = 3048
ENSG00000113448	-0.135087498615481	others N = 3048
ENSG00000171435	-1.01679461210784	others N = 3048
ENSG00000213949	0.314376922380133	others N = 3048
ENSG00000010017	-0.391029765814934	others N = 3048
ENSG00000082516	0.441127539400988	others N = 3048
ENSG00000147065	0.600058951971661	others N = 3048
ENSG00000124207	-0.390779381432954	others N = 3048
ENSG00000156675	0.553820643953727	others N = 3048
ENSG00000159556	0.53255581335954	others N = 3048
ENSG00000130313	0.035633445855419	others N = 3048
ENSG00000148296	0.493498455691276	others N = 3048
ENSG00000103657	-0.2549348843617	others N = 3048
ENSG00000130304	-0.164194666535623	others N = 3048
ENSG00000132563	-0.083384616116776	others N = 3048
ENSG00000145506	-0.394434586213324	others N = 3048
ENSG00000139629	-0.19234825647775	others N = 3048
ENSG00000183726	0.292127392820909	others N = 3048
ENSG00000103051	0.354415228644995	others N = 3048
ENSG00000163320	0.312327892673703	others N = 3048
ENSG00000157778	0.192021350776366	others N = 3048
ENSG00000167987	0.798679510764666	others N = 3048
ENSG00000128567	0.021746926360605	others N = 3048
ENSG00000178163	-0.463833274994547	others N = 3048
ENSG00000179833	0.848372412310002	others N = 3048
ENSG00000115902	-0.122623721618474	others N = 3048
ENSG00000103037	-0.495876867937957	others N = 3048
ENSG00000186141	0.077274357166879	others N = 3048
ENSG00000179958	-0.207608444848231	others N = 3048
ENSG00000101190	-0.903759638264132	others N = 3048
ENSG00000158290	-0.193914764368769	others N = 3048
ENSG00000177239	-0.363391890083846	others N = 3048
ENSG00000049089	-0.986597538630141	others N = 3048
ENSG00000148297	0.626555772291628	others N = 3048
ENSG00000149809	-0.130595567139343	others N = 3048
ENSG00000148498	0.247261386879903	others N = 3048
ENSG00000074696	0.06543078756698	others N = 3048
ENSG00000178038	0.3998859109942	others N = 3048
ENSG00000127481	0.213850906375624	others N = 3048
ENSG00000143374	0.245392383044502	others N = 3048
ENSG00000167220	-0.261211517543158	others N = 3048
ENSG00000113504	-0.32524485150689	others N = 3048
ENSG00000162572	-0.134524557692408	others N = 3048
ENSG00000170584	-0.57878312730128	others N = 3048
ENSG00000103227	-0.559712813316724	others N = 3048
ENSG00000134453	-0.421582747907789	others N = 3048
ENSG00000168434	0.157654637282473	others N = 3048
ENSG00000161021	-0.101881116977916	others N = 3048
ENSG00000109111	0.047622017193904	others N = 3048
ENSG00000154305	-0.092542419656991	others N = 3048
ENSG00000096696	0.255609036317516	others N = 3048
ENSG00000121297	-0.489952399321495	others N = 3048
ENSG00000125107	-0.717835216171395	others N = 3048
ENSG00000064545	-0.105414434018638	others N = 3048
ENSG00000159399	0.029761262853188	others N = 3048
ENSG00000136944	-0.09752276108419	others N = 3048
ENSG00000198563	-0.520332598927784	others N = 3048
ENSG00000114331	-0.199761874123004	others N = 3048
ENSG00000162819	-0.033158275663727	others N = 3048
ENSG00000116863	-0.180035919339039	others N = 3048
ENSG00000120705	-0.342047304311591	others N = 3048
ENSG00000123144	0.456203751864437	others N = 3048
ENSG00000183048	-0.126014444045077	others N = 3048
ENSG00000148300	0.591493824775383	others N = 3048
ENSG00000113384	0.273477468154118	others N = 3048
ENSG00000112640	0.210603554422296	others N = 3048
ENSG00000204248	0.263970161384846	others N = 3048
ENSG00000128602	0.193713971836815	others N = 3048
ENSG00000167775	0.241819434866308	others N = 3048
ENSG00000101680	-1.193562145448764	others N = 3048
ENSG00000168566	-0.010466603336007	others N = 3048
ENSG00000171517	1.278524812585979	others N = 3048
ENSG00000140332	-0.529251473255498	others N = 3048
ENSG00000128714	0.268808933459926	others N = 3048
ENSG00000159217	0.220046054133385	others N = 3048
ENSG00000117724	0.216281490950628	others N = 3048
ENSG00000153914	-0.031901100896853	others N = 3048
ENSG00000128710	0.668929730768637	others N = 3048
ENSG00000136193	-0.204638640290541	others N = 3048
ENSG00000188026	0.034754738693616	others N = 3048
ENSG00000054116	0.355449127618084	others N = 3048
ENSG00000197930	0.857636929013245	others N = 3048
ENSG00000131788	-0.431301447846261	others N = 3048
ENSG00000158006	-0.019947972130156	others N = 3048
ENSG00000153560	-0.203478100694903	others N = 3048
ENSG00000135378	0.735924628544604	others N = 3048
ENSG00000135932	0.020755307620546	others N = 3048
ENSG00000130158	-0.293432956213144	others N = 3048
ENSG00000187840	1.286386906364581	others N = 3048
ENSG00000243156	-0.170186579969721	others N = 3048
ENSG00000008083	0.133500736164536	others N = 3048
ENSG00000113319	0.437334884477039	others N = 3048
ENSG00000162878	-0.561049947568992	others N = 3048
ENSG00000164338	-0.138930400207524	others N = 3048
ENSG00000082898	-0.209582117641439	others N = 3048
ENSG00000126254	0.516883022679149	others N = 3048
ENSG00000147853	0.015291481197681	others N = 3048
ENSG00000142453	0.197820727158091	others N = 3048
ENSG00000166484	0.098308649700273	others N = 3048
ENSG00000160917	-0.08866015034912	others N = 3048
ENSG00000159445	0.049360852359771	others N = 3048
ENSG00000086758	-0.28953312822408	others N = 3048
ENSG00000143398	0.365561503948572	others N = 3048
ENSG00000159111	0.435147079757816	others N = 3048
ENSG00000123416	0.225447307589391	others N = 3048
ENSG00000178904	0.269784527416256	others N = 3048
