Gene	Nuclear Fraction	Percentile
ENSG00000058866	0.286	32.0317
ENSG00000141232	0.286	32.0387
ENSG00000014257	0.286	32.0457
ENSG00000006128	0.286	32.0527
ENSG00000163661	0.286	32.0597
ENSG00000240875	0.286	32.0667
ENSG00000285805	0.286	32.0738
ENSG00000136295	0.286	32.0808
ENSG00000188739	0.286	32.0878
ENSG00000189046	0.286	32.0948
ENSG00000025800	0.286	32.1018
ENSG00000136280	0.286	32.1088
ENSG00000049449	0.286	32.1158
ENSG00000138375	0.286	32.1228
ENSG00000162227	0.287	32.1298
ENSG00000147099	0.287	32.1368
ENSG00000095209	0.287	32.1439
ENSG00000182220	0.287	32.1509
ENSG00000115380	0.287	32.1579
ENSG00000085231	0.287	32.1649
ENSG00000122863	0.287	32.1719
ENSG00000137944	0.287	32.1789
ENSG00000138698	0.287	32.1859
ENSG00000180806	0.287	32.1929
ENSG00000110713	0.287	32.1999
ENSG00000185875	0.287	32.207
ENSG00000132153	0.287	32.214
ENSG00000101152	0.287	32.221
ENSG00000213672	0.287	32.228
ENSG00000140057	0.287	32.235
ENSG00000185630	0.288	32.242
ENSG00000213694	0.288	32.249
ENSG00000113812	0.288	32.256
ENSG00000146112	0.288	32.263
ENSG00000115307	0.288	32.2701
ENSG00000272086	0.288	32.2771
ENSG00000198874	0.288	32.2841
ENSG00000203879	0.288	32.2911
ENSG00000104980	0.288	32.2981
ENSG00000272654	0.288	32.3051
ENSG00000170558	0.288	32.3121
ENSG00000159403	0.288	32.3191
ENSG00000224167	0.288	32.3261
ENSG00000049769	0.288	32.3331
ENSG00000090470	0.288	32.3402
ENSG00000120063	0.288	32.3472
ENSG00000102967	0.288	32.3542
ENSG00000067167	0.289	32.3612
ENSG00000260260	0.289	32.3682
ENSG00000224046	0.289	32.3752
ENSG00000060642	0.289	32.3822
ENSG00000105137	0.289	32.3892
ENSG00000118402	0.289	32.3962
ENSG00000136842	0.289	32.4033
ENSG00000118971	0.289	32.4103
ENSG00000156170	0.289	32.4173
ENSG00000116761	0.289	32.4243
ENSG00000113838	0.289	32.4313
ENSG00000204520	0.289	32.4383
ENSG00000115107	0.289	32.4453
ENSG00000249673	0.289	32.4523
ENSG00000136205	0.289	32.4593
ENSG00000089818	0.289	32.4663
ENSG00000112167	0.29	32.4734
ENSG00000166411	0.29	32.4804
ENSG00000168476	0.29	32.4874
ENSG00000120709	0.29	32.4944
ENSG00000185670	0.29	32.5014
ENSG00000149260	0.29	32.5084
ENSG00000186350	0.29	32.5154
ENSG00000134759	0.29	32.5224
ENSG00000172775	0.29	32.5294
ENSG00000119723	0.29	32.5365
ENSG00000265794	0.29	32.5435
ENSG00000119139	0.29	32.5505
ENSG00000262246	0.29	32.5575
ENSG00000070886	0.29	32.5645
ENSG00000144827	0.29	32.5715
ENSG00000158793	0.29	32.5785
ENSG00000196704	0.29	32.5855
ENSG00000081913	0.29	32.5925
ENSG00000261061	0.29	32.5996
ENSG00000182831	0.29	32.6066
ENSG00000175182	0.29	32.6136
ENSG00000169926	0.29	32.6206
ENSG00000155629	0.29	32.6276
ENSG00000103343	0.291	32.6346
ENSG00000128595	0.291	32.6416
ENSG00000198478	0.291	32.6486
ENSG00000165025	0.291	32.6556
ENSG00000167972	0.291	32.6626
ENSG00000184992	0.291	32.6697
ENSG00000144485	0.291	32.6767
ENSG00000264364	0.291	32.6837
ENSG00000267291	0.291	32.6907
ENSG00000153786	0.291	32.6977
ENSG00000183250	0.291	32.7047
ENSG00000109861	0.291	32.7117
ENSG00000103707	0.291	32.7187
ENSG00000105255	0.291	32.7257
ENSG00000149809	0.291	32.7328
ENSG00000104522	0.291	32.7398
ENSG00000037474	0.291	32.7468
ENSG00000067141	0.291	32.7538
ENSG00000214753	0.291	32.7608
ENSG00000100644	0.292	32.7678
ENSG00000165487	0.292	32.7748
ENSG00000082212	0.292	32.7818
ENSG00000082701	0.292	32.7888
ENSG00000284652	0.292	32.7958
ENSG00000273320	0.292	32.8029
ENSG00000241990	0.292	32.8099
ENSG00000270177	0.292	32.8169
ENSG00000152315	0.292	32.8239
ENSG00000204856	0.292	32.8309
ENSG00000108349	0.292	32.8379
ENSG00000103356	0.292	32.8449
ENSG00000094916	0.292	32.8519
ENSG00000055211	0.292	32.8589
ENSG00000132906	0.292	32.866
ENSG00000161542	0.292	32.873
ENSG00000151224	0.292	32.88
ENSG00000100422	0.292	32.887
ENSG00000116906	0.292	32.894
ENSG00000196781	0.292	32.901
ENSG00000173705	0.292	32.908
ENSG00000115486	0.292	32.915
ENSG00000167721	0.292	32.922
ENSG00000198911	0.293	32.9291
ENSG00000038002	0.293	32.9361
ENSG00000123360	0.293	32.9431
ENSG00000123243	0.293	32.9501
ENSG00000154370	0.293	32.9571
ENSG00000145293	0.293	32.9641
ENSG00000142892	0.293	32.9711
ENSG00000095261	0.293	32.9781
ENSG00000106853	0.293	32.9851
ENSG00000125630	0.293	32.9921
ENSG00000117054	0.293	32.9992
ENSG00000090372	0.293	33.0062
ENSG00000141696	0.293	33.0132
ENSG00000113569	0.293	33.0202
ENSG00000161914	0.293	33.0272
ENSG00000110536	0.293	33.0342
ENSG00000164244	0.293	33.0412
ENSG00000163870	0.293	33.0482
ENSG00000130349	0.293	33.0552
ENSG00000104044	0.293	33.0623
ENSG00000139645	0.293	33.0693
ENSG00000188428	0.294	33.0763
ENSG00000104915	0.294	33.0833
ENSG00000105419	0.294	33.0903
ENSG00000138794	0.294	33.0973
ENSG00000064995	0.294	33.1043
ENSG00000100105	0.294	33.1113
ENSG00000174574	0.294	33.1183
ENSG00000287064	0.294	33.1254
ENSG00000236499	0.294	33.1324
ENSG00000224165	0.294	33.1394
ENSG00000272767	0.294	33.1464
ENSG00000184012	0.294	33.1534
ENSG00000184730	0.294	33.1604
ENSG00000136937	0.294	33.1674
ENSG00000184232	0.294	33.1744
ENSG00000196923	0.295	33.1814
ENSG00000039068	0.295	33.1884
ENSG00000156675	0.295	33.1955
ENSG00000161547	0.295	33.2025
ENSG00000105618	0.295	33.2095
ENSG00000163818	0.295	33.2165
ENSG00000110697	0.295	33.2235
ENSG00000073536	0.295	33.2305
ENSG00000196814	0.295	33.2375
ENSG00000261455	0.295	33.2445
ENSG00000240990	0.295	33.2515
ENSG00000141750	0.295	33.2586
ENSG00000165914	0.295	33.2656
ENSG00000205476	0.295	33.2726
ENSG00000023902	0.295	33.2796
ENSG00000204498	0.295	33.2866
ENSG00000112183	0.295	33.2936
ENSG00000125730	0.295	33.3006
ENSG00000286532	0.295	33.3076
ENSG00000004455	0.296	33.3146
ENSG00000119446	0.296	33.3216
ENSG00000119048	0.296	33.3287
ENSG00000170365	0.296	33.3357
ENSG00000123685	0.296	33.3427
ENSG00000131652	0.296	33.3497
ENSG00000147130	0.296	33.3567
ENSG00000169242	0.296	33.3637
ENSG00000257038	0.296	33.3707
ENSG00000264920	0.296	33.3777
ENSG00000101413	0.296	33.3847
ENSG00000145907	0.296	33.3918
ENSG00000173083	0.296	33.3988
ENSG00000088256	0.297	33.4058
ENSG00000161526	0.297	33.4128
ENSG00000090621	0.297	33.4198
ENSG00000095059	0.297	33.4268
ENSG00000164609	0.297	33.4338
ENSG00000134697	0.297	33.4408
ENSG00000105835	0.297	33.4478
ENSG00000273391	0.297	33.4549
ENSG00000095383	0.297	33.4619
ENSG00000181378	0.297	33.4689
ENSG00000130881	0.297	33.4759
ENSG00000080371	0.297	33.4829
ENSG00000066855	0.297	33.4899
ENSG00000161013	0.297	33.4969
ENSG00000088205	0.297	33.5039
ENSG00000134480	0.297	33.5109
ENSG00000130545	0.297	33.5179
ENSG00000104356	0.297	33.525
ENSG00000064545	0.297	33.532
ENSG00000278385	0.297	33.539
ENSG00000102753	0.298	33.546
ENSG00000197170	0.298	33.553
ENSG00000197045	0.298	33.56
ENSG00000171970	0.298	33.567
ENSG00000278535	0.298	33.574
ENSG00000284770	0.298	33.581
ENSG00000247092	0.298	33.5881
ENSG00000105963	0.298	33.5951
ENSG00000288060	0.298	33.6021
ENSG00000176692	0.298	33.6091
ENSG00000149761	0.298	33.6161
ENSG00000272686	0.298	33.6231
ENSG00000099953	0.298	33.6301
ENSG00000165996	0.298	33.6371
ENSG00000154640	0.298	33.6441
ENSG00000105063	0.298	33.6511
ENSG00000186019	0.298	33.6582
ENSG00000162722	0.298	33.6652
ENSG00000131788	0.298	33.6722
ENSG00000117280	0.298	33.6792
ENSG00000266094	0.298	33.6862
ENSG00000130741	0.298	33.6932
ENSG00000182359	0.299	33.7002
ENSG00000065548	0.299	33.7072
ENSG00000092531	0.299	33.7142
ENSG00000073921	0.299	33.7213
ENSG00000010810	0.299	33.7283
ENSG00000072201	0.299	33.7353
ENSG00000100084	0.299	33.7423
ENSG00000101346	0.299	33.7493
ENSG00000131931	0.299	33.7563
ENSG00000157538	0.3	33.7633
ENSG00000026297	0.3	33.7703
ENSG00000143486	0.3	33.7773
ENSG00000111361	0.3	33.7844
ENSG00000273175	0.3	33.7914
ENSG00000261441	0.3	33.7984
ENSG00000267827	0.3	33.8054
ENSG00000119714	0.3	33.8124
ENSG00000276116	0.3	33.8194
ENSG00000150867	0.3	33.8264
ENSG00000100311	0.3	33.8334
ENSG00000074582	0.3	33.8404
ENSG00000287750	0.3	33.8474
ENSG00000223501	0.3	33.8545
ENSG00000172009	0.3	33.8615
ENSG00000147601	0.3	33.8685
ENSG00000131269	0.3	33.8755
ENSG00000122068	0.3	33.8825
ENSG00000175198	0.3	33.8895
ENSG00000183722	0.3	33.8965
ENSG00000160326	0.3	33.9035
ENSG00000077463	0.301	33.9105
ENSG00000160191	0.301	33.9176
ENSG00000172380	0.301	33.9246
ENSG00000240694	0.301	33.9316
ENSG00000143036	0.301	33.9386
ENSG00000132470	0.301	33.9456
ENSG00000215712	0.301	33.9526
ENSG00000119487	0.301	33.9596
ENSG00000107651	0.301	33.9666
ENSG00000155561	0.301	33.9736
ENSG00000103021	0.301	33.9807
ENSG00000135932	0.301	33.9877
ENSG00000179094	0.301	33.9947
ENSG00000155034	0.301	34.0017
ENSG00000115425	0.301	34.0087
ENSG00000101158	0.301	34.0157
ENSG00000100593	0.301	34.0227
ENSG00000143614	0.302	34.0297
ENSG00000110042	0.302	34.0367
ENSG00000258429	0.302	34.0437
ENSG00000136891	0.302	34.0508
ENSG00000169418	0.302	34.0578
ENSG00000162174	0.302	34.0648
ENSG00000152904	0.302	34.0718
ENSG00000109111	0.302	34.0788
ENSG00000104312	0.302	34.0858
ENSG00000172534	0.302	34.0928
ENSG00000096401	0.302	34.0998
ENSG00000118855	0.302	34.1068
ENSG00000011105	0.302	34.1139
ENSG00000132780	0.302	34.1209
ENSG00000145088	0.302	34.1279
ENSG00000111845	0.302	34.1349
ENSG00000233871	0.303	34.1419
ENSG00000065970	0.303	34.1489
ENSG00000164022	0.303	34.1559
ENSG00000149658	0.303	34.1629
ENSG00000119862	0.303	34.1699
ENSG00000130227	0.303	34.1769
ENSG00000206535	0.303	34.184
ENSG00000115507	0.303	34.191
ENSG00000169499	0.303	34.198
ENSG00000171453	0.303	34.205
ENSG00000188522	0.303	34.212
ENSG00000226479	0.303	34.219
ENSG00000159445	0.303	34.226
ENSG00000182687	0.303	34.233
ENSG00000257108	0.303	34.24
ENSG00000105771	0.303	34.2471
ENSG00000114416	0.303	34.2541
ENSG00000125378	0.303	34.2611
ENSG00000102218	0.303	34.2681
ENSG00000250899	0.303	34.2751
ENSG00000174840	0.304	34.2821
ENSG00000185973	0.304	34.2891
ENSG00000236753	0.304	34.2961
ENSG00000204084	0.304	34.3031
ENSG00000095739	0.304	34.3102
ENSG00000135372	0.304	34.3172
ENSG00000196812	0.304	34.3242
ENSG00000169891	0.304	34.3312
ENSG00000197780	0.304	34.3382
ENSG00000168282	0.304	34.3452
ENSG00000173598	0.304	34.3522
ENSG00000280594	0.304	34.3592
ENSG00000262202	0.304	34.3662
ENSG00000272716	0.304	34.3732
ENSG00000136160	0.304	34.3803
ENSG00000246560	0.304	34.3873
ENSG00000198841	0.304	34.3943
ENSG00000114446	0.304	34.4013
ENSG00000158552	0.304	34.4083
ENSG00000099860	0.304	34.4153
ENSG00000159399	0.304	34.4223
ENSG00000113583	0.305	34.4293
ENSG00000112290	0.305	34.4363
ENSG00000007968	0.305	34.4434
ENSG00000137310	0.305	34.4504
ENSG00000106689	0.305	34.4574
ENSG00000109133	0.305	34.4644
ENSG00000152056	0.305	34.4714
ENSG00000167074	0.305	34.4784
ENSG00000101337	0.305	34.4854
ENSG00000103066	0.305	34.4924
ENSG00000075643	0.305	34.4994
ENSG00000198648	0.305	34.5064
ENSG00000182771	0.305	34.5135
ENSG00000152128	0.305	34.5205
ENSG00000137513	0.305	34.5275
ENSG00000160208	0.305	34.5345
ENSG00000221914	0.306	34.5415
ENSG00000143155	0.306	34.5485
ENSG00000169184	0.306	34.5555
ENSG00000156860	0.306	34.5625
ENSG00000178913	0.306	34.5695
ENSG00000204564	0.306	34.5766
ENSG00000118246	0.306	34.5836
ENSG00000116273	0.306	34.5906
ENSG00000130921	0.306	34.5976
ENSG00000122965	0.306	34.6046
ENSG00000070366	0.306	34.6116
ENSG00000162909	0.306	34.6186
ENSG00000131019	0.307	34.6256
ENSG00000081154	0.307	34.6326
ENSG00000125484	0.307	34.6397
ENSG00000108947	0.307	34.6467
ENSG00000227199	0.307	34.6537
ENSG00000187866	0.307	34.6607
ENSG00000176986	0.307	34.6677
ENSG00000260231	0.307	34.6747
ENSG00000182872	0.307	34.6817
ENSG00000204569	0.307	34.6887
ENSG00000130775	0.307	34.6957
ENSG00000110057	0.307	34.7027
ENSG00000011143	0.307	34.7098
ENSG00000184708	0.307	34.7168
ENSG00000148950	0.307	34.7238
ENSG00000160233	0.308	34.7308
ENSG00000188997	0.308	34.7378
ENSG00000273472	0.308	34.7448
ENSG00000148803	0.308	34.7518
ENSG00000235078	0.308	34.7588
ENSG00000114854	0.308	34.7658
ENSG00000102871	0.308	34.7729
ENSG00000281912	0.308	34.7799
ENSG00000229525	0.308	34.7869
ENSG00000234222	0.308	34.7939
ENSG00000103254	0.308	34.8009
ENSG00000058085	0.308	34.8079
ENSG00000104327	0.308	34.8149
ENSG00000112972	0.308	34.8219
ENSG00000170689	0.308	34.8289
ENSG00000025770	0.308	34.836
ENSG00000198682	0.308	34.843
ENSG00000155229	0.308	34.85
ENSG00000169515	0.308	34.857
ENSG00000059573	0.308	34.864
ENSG00000150594	0.308	34.871
ENSG00000070759	0.308	34.878
ENSG00000111674	0.309	34.885
ENSG00000103245	0.309	34.892
ENSG00000027847	0.309	34.899
ENSG00000133119	0.309	34.9061
ENSG00000152944	0.309	34.9131
ENSG00000100030	0.309	34.9201
ENSG00000232527	0.309	34.9271
ENSG00000183048	0.309	34.9341
ENSG00000171055	0.309	34.9411
ENSG00000106299	0.309	34.9481
ENSG00000164754	0.309	34.9551
ENSG00000130956	0.309	34.9621
ENSG00000187735	0.309	34.9692
ENSG00000152558	0.309	34.9762
ENSG00000162434	0.31	34.9832
ENSG00000047315	0.31	34.9902
ENSG00000107140	0.31	34.9972
ENSG00000186197	0.31	35.0042
ENSG00000115289	0.31	35.0112
ENSG00000184634	0.31	35.0182
ENSG00000196352	0.31	35.0252
ENSG00000068912	0.31	35.0322
ENSG00000186141	0.31	35.0393
ENSG00000144021	0.31	35.0463
ENSG00000125755	0.31	35.0533
ENSG00000134815	0.31	35.0603
ENSG00000166323	0.31	35.0673
ENSG00000267546	0.31	35.0743
ENSG00000108960	0.31	35.0813
ENSG00000146576	0.31	35.0883
ENSG00000132429	0.311	35.0953
ENSG00000134077	0.311	35.1024
ENSG00000196972	0.311	35.1094
ENSG00000162999	0.311	35.1164
ENSG00000115761	0.311	35.1234
ENSG00000165060	0.311	35.1304
ENSG00000116688	0.311	35.1374
ENSG00000105971	0.311	35.1444
ENSG00000160588	0.311	35.1514
ENSG00000272163	0.311	35.1584
ENSG00000161544	0.311	35.1655
ENSG00000170917	0.311	35.1725
ENSG00000186111	0.311	35.1795
ENSG00000102870	0.311	35.1865
ENSG00000005893	0.311	35.1935
ENSG00000188917	0.311	35.2005
ENSG00000153179	0.311	35.2075
ENSG00000005020	0.311	35.2145
ENSG00000182858	0.311	35.2215
ENSG00000166963	0.311	35.2285
ENSG00000160714	0.312	35.2356
ENSG00000039523	0.312	35.2426
ENSG00000068354	0.312	35.2496
ENSG00000064115	0.312	35.2566
ENSG00000116641	0.312	35.2636
ENSG00000166979	0.312	35.2706
ENSG00000123154	0.312	35.2776
ENSG00000148680	0.312	35.2846
ENSG00000100124	0.312	35.2916
ENSG00000143376	0.312	35.2987
ENSG00000280273	0.312	35.3057
ENSG00000236914	0.312	35.3127
ENSG00000226510	0.312	35.3197
ENSG00000241973	0.313	35.3267
ENSG00000180447	0.313	35.3337
ENSG00000071282	0.313	35.3407
ENSG00000119899	0.313	35.3477
ENSG00000180228	0.313	35.3547
ENSG00000105607	0.313	35.3617
ENSG00000110060	0.313	35.3688
ENSG00000165304	0.313	35.3758
ENSG00000155393	0.313	35.3828
ENSG00000165406	0.313	35.3898
ENSG00000234127	0.313	35.3968
ENSG00000116044	0.314	35.4038
ENSG00000084444	0.314	35.4108
ENSG00000054598	0.314	35.4178
ENSG00000239857	0.314	35.4248
ENSG00000142544	0.314	35.4319
ENSG00000182552	0.314	35.4389
ENSG00000057663	0.314	35.4459
ENSG00000131370	0.314	35.4529
ENSG00000204954	0.314	35.4599
ENSG00000261889	0.314	35.4669
ENSG00000275221	0.314	35.4739
ENSG00000183655	0.314	35.4809
ENSG00000067836	0.315	35.4879
ENSG00000198355	0.315	35.495
ENSG00000151503	0.315	35.502
ENSG00000165572	0.315	35.509
ENSG00000265972	0.315	35.516
ENSG00000186654	0.315	35.523
ENSG00000215866	0.315	35.53
ENSG00000122779	0.315	35.537
ENSG00000178921	0.315	35.544
ENSG00000137193	0.315	35.551
ENSG00000169884	0.315	35.558
ENSG00000182240	0.315	35.5651
ENSG00000273084	0.315	35.5721
ENSG00000137054	0.315	35.5791
ENSG00000106078	0.315	35.5861
ENSG00000130826	0.315	35.5931
ENSG00000164305	0.315	35.6001
ENSG00000106351	0.315	35.6071
ENSG00000104129	0.315	35.6141
ENSG00000105655	0.315	35.6211
ENSG00000167625	0.315	35.6282
ENSG00000083807	0.315	35.6352
ENSG00000136928	0.316	35.6422
ENSG00000168874	0.316	35.6492
ENSG00000168077	0.316	35.6562
ENSG00000175216	0.316	35.6632
ENSG00000097007	0.316	35.6702
ENSG00000269425	0.316	35.6772
ENSG00000181773	0.316	35.6842
ENSG00000259146	0.316	35.6913
ENSG00000162373	0.316	35.6983
ENSG00000170775	0.316	35.7053
ENSG00000171596	0.316	35.7123
ENSG00000102910	0.316	35.7193
ENSG00000158169	0.316	35.7263
ENSG00000150712	0.316	35.7333
ENSG00000186998	0.316	35.7403
ENSG00000136108	0.316	35.7473
ENSG00000169679	0.316	35.7543
ENSG00000006611	0.316	35.7614
ENSG00000169116	0.316	35.7684
ENSG00000117174	0.316	35.7754
ENSG00000186666	0.316	35.7824
ENSG00000093009	0.316	35.7894
ENSG00000131015	0.316	35.7964
ENSG00000134970	0.317	35.8034
ENSG00000114993	0.317	35.8104
ENSG00000168546	0.317	35.8174
ENSG00000117139	0.317	35.8245
ENSG00000103051	0.317	35.8315
ENSG00000132205	0.317	35.8385
ENSG00000198791	0.317	35.8455
ENSG00000163453	0.317	35.8525
ENSG00000260708	0.317	35.8595
ENSG00000165097	0.317	35.8665
ENSG00000185507	0.317	35.8735
ENSG00000072849	0.317	35.8805
ENSG00000069974	0.317	35.8875
ENSG00000173950	0.318	35.8946
ENSG00000135828	0.318	35.9016
ENSG00000106246	0.318	35.9086
ENSG00000046653	0.318	35.9156
ENSG00000170791	0.318	35.9226
ENSG00000196715	0.318	35.9296
ENSG00000272973	0.318	35.9366
ENSG00000275441	0.318	35.9436
ENSG00000141665	0.318	35.9506
ENSG00000137073	0.318	35.9577
ENSG00000128604	0.318	35.9647
ENSG00000198589	0.318	35.9717
ENSG00000143079	0.318	35.9787
ENSG00000080503	0.318	35.9857
ENSG00000112149	0.318	35.9927
ENSG00000099246	0.318	35.9997
ENSG00000071539	0.318	36.0067
ENSG00000164985	0.319	36.0137
ENSG00000135457	0.319	36.0208
ENSG00000120699	0.319	36.0278
ENSG00000198218	0.319	36.0348
ENSG00000072501	0.319	36.0418
ENSG00000174469	0.319	36.0488
ENSG00000102804	0.319	36.0558
ENSG00000156711	0.319	36.0628
ENSG00000128590	0.319	36.0698
ENSG00000123815	0.319	36.0768
ENSG00000108312	0.319	36.0838
ENSG00000084764	0.319	36.0909
ENSG00000112208	0.319	36.0979
ENSG00000145604	0.319	36.1049
ENSG00000261514	0.319	36.1119
ENSG00000232119	0.319	36.1189
ENSG00000213722	0.319	36.1259
ENSG00000134440	0.319	36.1329
ENSG00000137814	0.32	36.1399
ENSG00000100532	0.32	36.1469
ENSG00000123240	0.32	36.154
ENSG00000049283	0.32	36.161
ENSG00000176387	0.32	36.168
ENSG00000158470	0.32	36.175
ENSG00000105656	0.32	36.182
ENSG00000160917	0.32	36.189
ENSG00000165512	0.32	36.196
ENSG00000070614	0.32	36.203
ENSG00000126091	0.32	36.21
ENSG00000050820	0.32	36.217
ENSG00000168924	0.32	36.2241
ENSG00000186889	0.321	36.2311
ENSG00000176170	0.321	36.2381
ENSG00000124313	0.321	36.2451
ENSG00000057704	0.321	36.2521
ENSG00000268516	0.321	36.2591
ENSG00000100890	0.321	36.2661
ENSG00000165732	0.321	36.2731
ENSG00000139174	0.321	36.2801
ENSG00000140548	0.321	36.2872
ENSG00000034693	0.321	36.2942
ENSG00000177239	0.321	36.3012
ENSG00000101290	0.321	36.3082
ENSG00000141098	0.321	36.3152
ENSG00000253161	0.321	36.3222
ENSG00000198839	0.322	36.3292
ENSG00000174891	0.322	36.3362
ENSG00000110435	0.322	36.3432
ENSG00000104228	0.322	36.3503
ENSG00000156136	0.322	36.3573
ENSG00000134901	0.322	36.3643
ENSG00000135750	0.322	36.3713
ENSG00000172922	0.322	36.3783
ENSG00000107242	0.322	36.3853
ENSG00000048140	0.322	36.3923
ENSG00000113532	0.322	36.3993
ENSG00000108091	0.322	36.4063
ENSG00000136720	0.322	36.4133
ENSG00000068724	0.322	36.4204
ENSG00000127054	0.322	36.4274
ENSG00000196878	0.323	36.4344
ENSG00000187555	0.323	36.4414
ENSG00000182827	0.323	36.4484
ENSG00000107554	0.323	36.4554
ENSG00000186432	0.323	36.4624
ENSG00000117505	0.323	36.4694
ENSG00000198380	0.323	36.4764
ENSG00000147419	0.323	36.4835
ENSG00000064218	0.323	36.4905
ENSG00000144566	0.323	36.4975
ENSG00000137074	0.324	36.5045
ENSG00000274605	0.324	36.5115
ENSG00000154127	0.324	36.5185
ENSG00000003056	0.324	36.5255
ENSG00000114302	0.324	36.5325
ENSG00000127580	0.324	36.5395
ENSG00000086666	0.324	36.5466
ENSG00000176623	0.324	36.5536
ENSG00000052850	0.324	36.5606
ENSG00000149328	0.324	36.5676
ENSG00000122550	0.324	36.5746
ENSG00000166016	0.324	36.5816
ENSG00000099917	0.324	36.5886
ENSG00000182173	0.324	36.5956
ENSG00000100519	0.324	36.6026
ENSG00000173674	0.324	36.6096
ENSG00000087053	0.325	36.6167
ENSG00000151136	0.325	36.6237
ENSG00000123933	0.325	36.6307
ENSG00000197712	0.325	36.6377
ENSG00000141540	0.325	36.6447
ENSG00000260032	0.325	36.6517
ENSG00000112655	0.325	36.6587
ENSG00000197822	0.325	36.6657
ENSG00000112658	0.325	36.6727
ENSG00000280710	0.325	36.6798
ENSG00000186352	0.325	36.6868
ENSG00000260879	0.325	36.6938
ENSG00000126821	0.325	36.7008
ENSG00000156958	0.325	36.7078
ENSG00000083123	0.325	36.7148
ENSG00000179111	0.325	36.7218
ENSG00000070501	0.325	36.7288
ENSG00000260806	0.325	36.7358
ENSG00000267757	0.325	36.7428
ENSG00000033327	0.325	36.7499
ENSG00000271853	0.325	36.7569
ENSG00000173914	0.326	36.7639
ENSG00000172943	0.326	36.7709
ENSG00000100003	0.326	36.7779
ENSG00000196517	0.326	36.7849
ENSG00000255224	0.326	36.7919
ENSG00000247735	0.326	36.7989
ENSG00000174695	0.326	36.8059
ENSG00000130511	0.326	36.813
