annotation_KD_method	quartile	gene	log2foldchange
50_100_SMG_log2fold	Q1	ENSG00000014641	-0.8248236856642096
50_100_SMG_log2fold	Q1	ENSG00000088986	-1.5402897894627103
50_100_SMG_log2fold	Q1	ENSG00000027001	-0.9430316464184919
50_100_SMG_log2fold	Q1	ENSG00000137693	-0.5326991960280099
50_100_SMG_log2fold	Q1	ENSG00000136943	-0.13924848181970753
50_100_SMG_log2fold	Q1	ENSG00000116128	-0.5980763427790562
50_100_SMG_log2fold	Q1	ENSG00000138286	0.6683328190288733
50_100_SMG_log2fold	Q1	ENSG00000123179	-3.3165447475891527
50_100_SMG_log2fold	Q1	ENSG00000128951	-3.945038158909094
50_100_SMG_log2fold	Q1	ENSG00000141127	-1.0943265461897456
50_100_SMG_log2fold	Q1	ENSG00000182154	-0.8278778068722696
50_100_SMG_log2fold	Q1	ENSG00000123268	-1.3359716606671228
50_100_SMG_log2fold	Q1	ENSG00000163624	-0.4338503424605615
50_100_SMG_log2fold	Q1	ENSG00000169018	-0.5463135084640183
50_100_SMG_log2fold	Q1	ENSG00000151729	-1.5894707853069046
50_100_SMG_log2fold	Q1	ENSG00000234545	0.4984837654367611
50_100_SMG_log2fold	Q1	ENSG00000074695	-0.15110336564837487
50_100_SMG_log2fold	Q1	ENSG00000172301	-1.159661064020575
50_100_SMG_log2fold	Q1	ENSG00000180011	-1.1780430528347492
50_100_SMG_log2fold	Q1	ENSG00000133731	-0.34355214769168185
50_100_SMG_log2fold	Q1	ENSG00000213619	-0.6219545796562573
50_100_SMG_log2fold	Q1	ENSG00000133027	-1.44049765066185
50_100_SMG_log2fold	Q1	ENSG00000136824	-1.9991380199590303
50_100_SMG_log2fold	Q1	ENSG00000100216	-1.4262667795478765
50_100_SMG_log2fold	Q1	ENSG00000105991	-1.023599968922707
50_100_SMG_log2fold	Q1	ENSG00000070367	-1.2558797196339162
50_100_SMG_log2fold	Q1	ENSG00000117519	-0.7634947683868332
50_100_SMG_log2fold	Q1	ENSG00000135052	-1.1887502652511408
50_100_SMG_log2fold	Q1	ENSG00000172339	-0.4478217436239094
50_100_SMG_log2fold	Q1	ENSG00000115875	-5.702151447384846
50_100_SMG_log2fold	Q1	ENSG00000057608	-1.0022872523022994
50_100_SMG_log2fold	Q1	ENSG00000158604	-0.38137823762515904
50_100_SMG_log2fold	Q1	ENSG00000226479	-0.06426939065035436
50_100_SMG_log2fold	Q1	ENSG00000109618	-0.951721558146365
50_100_SMG_log2fold	Q1	ENSG00000052723	-0.29397255081543233
50_100_SMG_log2fold	Q1	ENSG00000138735	0.4962270160004693
50_100_SMG_log2fold	Q1	ENSG00000180592	-0.756758884658135
50_100_SMG_log2fold	Q1	ENSG00000105821	0.029447398193671107
50_100_SMG_log2fold	Q1	ENSG00000141682	-0.4457612694194034
50_100_SMG_log2fold	Q1	ENSG00000171867	-0.30236110610070016
50_100_SMG_log2fold	Q1	ENSG00000135070	-0.4579567740119867
50_100_SMG_log2fold	Q1	ENSG00000134153	-0.3466117206845035
50_100_SMG_log2fold	Q1	ENSG00000152413	-1.195377943001713
50_100_SMG_log2fold	Q1	ENSG00000102554	0.0030367029643198163
50_100_SMG_log2fold	Q1	ENSG00000121579	-1.5387434245420484
50_100_SMG_log2fold	Q1	ENSG00000125868	-0.13418996773732145
50_100_SMG_log2fold	Q1	ENSG00000101182	-1.5214643815535953
50_100_SMG_log2fold	Q1	ENSG00000138398	-1.9276761858468836
