annotation_KD_method	quartile	gene	log2foldchange
50_all_UPF1_log2fold	Q1	ENSG00000129515	0.741920995185639
50_all_UPF1_log2fold	Q1	ENSG00000124523	0.68254238931764
50_all_UPF1_log2fold	Q1	ENSG00000005810	0.390268718619635
50_all_UPF1_log2fold	Q1	ENSG00000165233	0.00801895361957909
50_all_UPF1_log2fold	Q1	ENSG00000167257	1.70053400149944
50_all_UPF1_log2fold	Q1	ENSG00000102595	0.397934864350486
50_all_UPF1_log2fold	Q1	ENSG00000106868	0.317271575682567
50_all_UPF1_log2fold	Q1	ENSG00000163993	-0.130916631006113
50_all_UPF1_log2fold	Q1	ENSG00000110958	-0.25110788671969
50_all_UPF1_log2fold	Q1	ENSG00000186222	0.0999969957325009
50_all_UPF1_log2fold	Q1	ENSG00000180834	0.0994704067491602
50_all_UPF1_log2fold	Q1	ENSG00000124198	0.00876885707933786
50_all_UPF1_log2fold	Q1	ENSG00000171763	-0.68369923136912
50_all_UPF1_log2fold	Q1	ENSG00000117000	0.26609774094216
50_all_UPF1_log2fold	Q1	ENSG00000184220	0.0466545049292061
50_all_UPF1_log2fold	Q1	ENSG00000087301	-0.173080098002853
50_all_UPF1_log2fold	Q1	ENSG00000109445	-0.156235955892408
50_all_UPF1_log2fold	Q1	ENSG00000154839	0.760186078116368
50_all_UPF1_log2fold	Q1	ENSG00000112297	0.485767049698904
50_all_UPF1_log2fold	Q1	ENSG00000165806	0.0545924352505979
50_all_UPF1_log2fold	Q1	ENSG00000143799	-0.297548677522297
50_all_UPF1_log2fold	Q1	ENSG00000128311	-0.0727851298447086
50_all_UPF1_log2fold	Q1	ENSG00000100625	0.196729147248153
50_all_UPF1_log2fold	Q1	ENSG00000189079	-0.35931723301722
50_all_UPF1_log2fold	Q1	ENSG00000119862	-0.378922915157659
50_all_UPF1_log2fold	Q1	ENSG00000137720	-0.066657176404537
50_all_UPF1_log2fold	Q1	ENSG00000176018	-0.190461580728085
50_all_UPF1_log2fold	Q1	ENSG00000118496	0.228117688415178
50_all_UPF1_log2fold	Q1	ENSG00000265354	-0.0818346066682867
50_all_UPF1_log2fold	Q1	ENSG00000173950	0.254709412697999
50_all_UPF1_log2fold	Q1	ENSG00000162688	-0.0536782176069278
50_all_UPF1_log2fold	Q1	ENSG00000155115	-0.362661315340549
50_all_UPF1_log2fold	Q1	ENSG00000138772	-0.529427092321919
50_all_UPF1_log2fold	Q1	ENSG00000165118	-0.205742680352472
50_all_UPF1_log2fold	Q1	ENSG00000159210	0.423841063317186
50_all_UPF1_log2fold	Q1	ENSG00000082516	-0.266105775067168
50_all_UPF1_log2fold	Q1	ENSG00000163694	-0.46060236268696
50_all_UPF1_log2fold	Q1	ENSG00000181924	0.00652321557416761
50_all_UPF1_log2fold	Q1	ENSG00000080986	-0.209405547380255
50_all_UPF1_log2fold	Q1	ENSG00000166199	0.767383764763744
50_all_UPF1_log2fold	Q1	ENSG00000130313	-0.0298538169113729
50_all_UPF1_log2fold	Q1	ENSG00000127920	-0.0871905803288293
50_all_UPF1_log2fold	Q1	ENSG00000082515	-0.0230814272859595
50_all_UPF1_log2fold	Q1	ENSG00000183726	0.225838606544512
50_all_UPF1_log2fold	Q1	ENSG00000163320	-0.406532590394079
50_all_UPF1_log2fold	Q1	ENSG00000157778	0.32880771855168
50_all_UPF1_log2fold	Q1	ENSG00000149100	0.269939536434217
50_all_UPF1_log2fold	Q1	ENSG00000198856	0.0260666703271436
50_all_UPF1_log2fold	Q1	ENSG00000128789	-0.368039378892472
50_all_UPF1_log2fold	Q1	ENSG00000103037	0.445078292747759
50_all_UPF1_log2fold	Q1	ENSG00000067066	0.220893461632701
50_all_UPF1_log2fold	Q1	ENSG00000158290	-0.380843742513829
50_all_UPF1_log2fold	Q1	ENSG00000172086	0.187576909394592
50_all_UPF1_log2fold	Q1	ENSG00000196604	-0.0210445655151803
50_all_UPF1_log2fold	Q1	ENSG00000049089	0.227287110424056
50_all_UPF1_log2fold	Q1	ENSG00000100292	1.14617833401417
50_all_UPF1_log2fold	Q1	ENSG00000186603	-0.219687849523667
50_all_UPF1_log2fold	Q1	ENSG00000149809	-0.0653125225279012
50_all_UPF1_log2fold	Q1	ENSG00000074696	0.425985459933369
50_all_UPF1_log2fold	Q1	ENSG00000180537	0.0347401385893876
50_all_UPF1_log2fold	Q1	ENSG00000179918	-0.202593569474308
50_all_UPF1_log2fold	Q1	ENSG00000170584	-0.0803472670582561
50_all_UPF1_log2fold	Q1	ENSG00000134453	-0.124018981205841
50_all_UPF1_log2fold	Q1	ENSG00000182117	0.0425625706172113
50_all_UPF1_log2fold	Q1	ENSG00000237289	-0.0454756947161631
50_all_UPF1_log2fold	Q1	ENSG00000186063	-0.109289590679189
50_all_UPF1_log2fold	Q1	ENSG00000143365	-1.91495538417883
50_all_UPF1_log2fold	Q1	ENSG00000151689	-0.607824271773438
50_all_UPF1_log2fold	Q1	ENSG00000162819	-0.301114237106333
50_all_UPF1_log2fold	Q1	ENSG00000104154	-0.0131471238430323
50_all_UPF1_log2fold	Q1	ENSG00000104442	-0.308151125443778
50_all_UPF1_log2fold	Q1	ENSG00000147118	-0.542020323708233
50_all_UPF1_log2fold	Q1	ENSG00000105755	0.397049130234387
50_all_UPF1_log2fold	Q1	ENSG00000106993	-0.00439449224858753
50_all_UPF1_log2fold	Q1	ENSG00000162396	-0.432598886404783
50_all_UPF1_log2fold	Q1	ENSG00000101680	0.185971879706793
50_all_UPF1_log2fold	Q1	ENSG00000094841	-1.32883289583618
50_all_UPF1_log2fold	Q1	ENSG00000136193	0.000510616114152304
50_all_UPF1_log2fold	Q1	ENSG00000180817	-0.313496886774895
50_all_UPF1_log2fold	Q1	ENSG00000164331	1.59634213178567
50_all_UPF1_log2fold	Q1	ENSG00000085511	3.0078153224036
50_all_UPF1_log2fold	Q1	ENSG00000135932	0.221772630910542
50_all_UPF1_log2fold	Q1	ENSG00000164089	0.456494255765207
50_all_UPF1_log2fold	Q1	ENSG00000164338	-0.191041267240007
50_all_UPF1_log2fold	Q1	ENSG00000153774	0.219546832976215
50_all_UPF1_log2fold	Q1	ENSG00000168813	-0.820844680779244
50_all_UPF1_log2fold	Q1	ENSG00000147853	-0.314459274823714
50_all_UPF1_log2fold	Q1	ENSG00000118508	0.171202975672933
50_all_UPF1_log2fold	Q1	ENSG00000171155	0.151649840013294
50_all_UPF1_log2fold	Q1	ENSG00000036257	0.00909566087550516
50_all_UPF1_log2fold	Q1	ENSG00000131269	-0.275521724308275
50_all_UPF1_log2fold	Q1	ENSG00000103274	-0.290186865059774
50_all_UPF1_log2fold	Q1	ENSG00000159111	0.468861873267545
50_all_UPF1_log2fold	Q1	ENSG00000123416	-0.283578818830499
50_all_UPF1_log2fold	Q1	ENSG00000126267	-0.275718188590937
50_all_UPF1_log2fold	Q1	ENSG00000167552	1.65343249495583
50_all_UPF1_log2fold	Q1	ENSG00000115350	0.0638786666750197
50_all_UPF1_log2fold	Q1	ENSG00000105185	-0.542407198069761
50_all_UPF1_log2fold	Q1	ENSG00000064490	0.719950572103597
50_all_UPF1_log2fold	Q1	ENSG00000197747	-0.485621275471811
50_all_UPF1_log2fold	Q1	ENSG00000109846	-2.90877485131409
50_all_UPF1_log2fold	Q1	ENSG00000139233	-0.145011763114283
50_all_UPF1_log2fold	Q1	ENSG00000167553	-0.084804473832524
50_all_UPF1_log2fold	Q1	ENSG00000153162	0.412639069325209
50_all_UPF1_log2fold	Q1	ENSG00000034713	-0.159237636645412
50_all_UPF1_log2fold	Q1	ENSG00000165410	-0.575208942115784
50_all_UPF1_log2fold	Q1	ENSG00000130429	-0.654512876720404
50_all_UPF1_log2fold	Q1	ENSG00000100526	-0.575028025275293
50_all_UPF1_log2fold	Q1	ENSG00000167637	0.36008024167916
50_all_UPF1_log2fold	Q1	ENSG00000135776	-0.328728900726276
50_all_UPF1_log2fold	Q1	ENSG00000124459	0.887856578646814
50_all_UPF1_log2fold	Q1	ENSG00000214194	-0.166269343049222
50_all_UPF1_log2fold	Q1	ENSG00000124120	-0.187106944504416
50_all_UPF1_log2fold	Q1	ENSG00000119471	0.0475863281149427
50_all_UPF1_log2fold	Q1	ENSG00000159882	0.539706076248981
50_all_UPF1_log2fold	Q1	ENSG00000140990	-0.250604991418311
50_all_UPF1_log2fold	Q1	ENSG00000132661	-0.235551033410604
50_all_UPF1_log2fold	Q1	ENSG00000100285	-0.247933451441065
50_all_UPF1_log2fold	Q1	ENSG00000089220	-0.301482150341451
50_all_UPF1_log2fold	Q1	ENSG00000141295	0.271404860203652
50_all_UPF1_log2fold	Q1	ENSG00000187325	-0.526735064088105
50_all_UPF1_log2fold	Q1	ENSG00000121690	-0.686098089902624
50_all_UPF1_log2fold	Q1	ENSG00000256294	0.181042618435121
50_all_UPF1_log2fold	Q1	ENSG00000188994	-0.165786714428048
50_all_UPF1_log2fold	Q1	ENSG00000164494	0.546697516338046
50_all_UPF1_log2fold	Q1	ENSG00000263002	0.151169352101299
50_all_UPF1_log2fold	Q1	ENSG00000132475	-0.0069026006533921
50_all_UPF1_log2fold	Q1	ENSG00000149212	-0.0524538745810851
50_all_UPF1_log2fold	Q1	ENSG00000161179	-0.0130727055457733
50_all_UPF1_log2fold	Q1	ENSG00000101191	0.904629915883839
50_all_UPF1_log2fold	Q1	ENSG00000091542	-0.255310680065253
50_all_UPF1_log2fold	Q1	ENSG00000122687	0.805678463264563
50_all_UPF1_log2fold	Q1	ENSG00000162757	0.00670546282595922
50_all_UPF1_log2fold	Q1	ENSG00000146409	0.238486509909716
50_all_UPF1_log2fold	Q1	ENSG00000091483	-0.286235440145897
50_all_UPF1_log2fold	Q1	ENSG00000142444	0.0322254508788112
50_all_UPF1_log2fold	Q1	ENSG00000144713	0.169803278606039
50_all_UPF1_log2fold	Q1	ENSG00000038274	-0.272681405247948
50_all_UPF1_log2fold	Q1	ENSG00000159593	-0.361354812100075
50_all_UPF1_log2fold	Q1	ENSG00000155876	-0.294086790153775
50_all_UPF1_log2fold	Q1	ENSG00000211448	0.426767773422431
50_all_UPF1_log2fold	Q1	ENSG00000122674	-0.21767174882701
50_all_UPF1_log2fold	Q1	ENSG00000128656	0.937476541616109
50_all_UPF1_log2fold	Q1	ENSG00000075945	0.0932616549834802
50_all_UPF1_log2fold	Q1	ENSG00000112378	0.0161138412471753
50_all_UPF1_log2fold	Q1	ENSG00000204209	-0.427594116210914
50_all_UPF1_log2fold	Q1	ENSG00000131941	-0.512312776595841
50_all_UPF1_log2fold	Q1	ENSG00000104883	0.198977987961164
50_all_UPF1_log2fold	Q1	ENSG00000110060	1.45603663099204
50_all_UPF1_log2fold	Q1	ENSG00000178307	-0.0451500676377881
50_all_UPF1_log2fold	Q1	ENSG00000100528	0.623504363460885
50_all_UPF1_log2fold	Q1	ENSG00000132635	0.158735060529774
50_all_UPF1_log2fold	Q1	ENSG00000151500	0.192278052302121
50_all_UPF1_log2fold	Q1	ENSG00000136021	0.343224191840532
50_all_UPF1_log2fold	Q1	ENSG00000112531	0.241753537124125
50_all_UPF1_log2fold	Q1	ENSG00000204316	0.184790927305194
50_all_UPF1_log2fold	Q1	ENSG00000130881	-0.070326736316425
50_all_UPF1_log2fold	Q1	ENSG00000142684	-0.263990559888349
50_all_UPF1_log2fold	Q1	ENSG00000143067	-0.0462551849872271
50_all_UPF1_log2fold	Q1	ENSG00000168301	0.0544007798075272
50_all_UPF1_log2fold	Q1	ENSG00000104856	-3.00657304599047
50_all_UPF1_log2fold	Q1	ENSG00000128578	0.0601532162020719
50_all_UPF1_log2fold	Q1	ENSG00000166452	0.448994108183355
50_all_UPF1_log2fold	Q1	ENSG00000102897	0.641495417595894
50_all_UPF1_log2fold	Q1	ENSG00000115540	-0.151958450248127
50_all_UPF1_log2fold	Q1	ENSG00000124299	-0.148699281795223
50_all_UPF1_log2fold	Q1	ENSG00000213221	0.685086904133911
50_all_UPF1_log2fold	Q1	ENSG00000240204	-0.45964359226327
50_all_UPF1_log2fold	Q1	ENSG00000144381	-0.17757140335769
50_all_UPF1_log2fold	Q1	ENSG00000165502	-0.328790660427295
50_all_UPF1_log2fold	Q1	ENSG00000168282	-0.103021790177621
50_all_UPF1_log2fold	Q1	ENSG00000271303	0.36141078117462
50_all_UPF1_log2fold	Q1	ENSG00000144642	-2.22315501181283
50_all_UPF1_log2fold	Q1	ENSG00000152455	-0.651959017537667
50_all_UPF1_log2fold	Q1	ENSG00000174547	0.379537468464468
50_all_UPF1_log2fold	Q1	ENSG00000150764	-0.308664929867686
50_all_UPF1_log2fold	Q1	ENSG00000131171	-0.127417842536568
50_all_UPF1_log2fold	Q1	ENSG00000105371	-1.38340828501313
50_all_UPF1_log2fold	Q1	ENSG00000169031	0.46154511152587
50_all_UPF1_log2fold	Q1	ENSG00000089685	-0.0401462524935764
50_all_UPF1_log2fold	Q1	ENSG00000197601	-0.193883970834492
50_all_UPF1_log2fold	Q1	ENSG00000106305	-0.233844020689662
50_all_UPF1_log2fold	Q1	ENSG00000108176	0.951163740476933
50_all_UPF1_log2fold	Q1	ENSG00000006625	0.0994145285905228
50_all_UPF1_log2fold	Q1	ENSG00000106105	0.211520719680261
50_all_UPF1_log2fold	Q1	ENSG00000166971	-0.434963150306156
50_all_UPF1_log2fold	Q1	ENSG00000112335	-0.279971340403814
50_all_UPF1_log2fold	Q1	ENSG00000140280	-0.293904588580136
50_all_UPF1_log2fold	Q1	ENSG00000126814	-0.469212209014258
50_all_UPF1_log2fold	Q1	ENSG00000056097	0.100580302394087
50_all_UPF1_log2fold	Q1	ENSG00000156256	0.144376392430576
50_all_UPF1_log2fold	Q1	ENSG00000100802	-0.15295170140808
50_all_UPF1_log2fold	Q1	ENSG00000114650	0.0846428611562809
50_all_UPF1_log2fold	Q1	ENSG00000161277	-0.47555268705035
50_all_UPF1_log2fold	Q1	ENSG00000132801	0.0549747989000467
50_all_UPF1_log2fold	Q1	ENSG00000075303	0.0241384670435772
50_all_UPF1_log2fold	Q1	ENSG00000154188	0.374401155166001
50_all_UPF1_log2fold	Q1	ENSG00000023734	-0.0601316049898709
50_all_UPF1_log2fold	Q1	ENSG00000120211	-0.494102681662333
50_all_UPF1_log2fold	Q1	ENSG00000088766	-0.472479783828136
50_all_UPF1_log2fold	Q1	ENSG00000100902	0.125058393915038
50_all_UPF1_log2fold	Q1	ENSG00000006634	-0.554947399905315
50_all_UPF1_log2fold	Q1	ENSG00000076662	0.278134420188087
50_all_UPF1_log2fold	Q1	ENSG00000113141	-0.320794072133491
50_all_UPF1_log2fold	Q1	ENSG00000153147	-0.275044860893798
50_all_UPF1_log2fold	Q1	ENSG00000069535	0.333071643562148
50_all_UPF1_log2fold	Q1	ENSG00000054392	0.949266742854842
50_all_UPF1_log2fold	Q1	ENSG00000151498	-0.0202675753222061
50_all_UPF1_log2fold	Q1	ENSG00000185947	0.0841521013032335
50_all_UPF1_log2fold	Q1	ENSG00000119203	-0.0771597166839856
50_all_UPF1_log2fold	Q1	ENSG00000197045	0.083760331241261
50_all_UPF1_log2fold	Q1	ENSG00000100479	-0.394289204751273
50_all_UPF1_log2fold	Q1	ENSG00000158483	-4.95923954083765
50_all_UPF1_log2fold	Q1	ENSG00000134042	-0.713578253246574
50_all_UPF1_log2fold	Q1	ENSG00000105612	0.144408593299867
50_all_UPF1_log2fold	Q1	ENSG00000150779	-0.524494239281962
50_all_UPF1_log2fold	Q1	ENSG00000178694	0.0333521533957233
50_all_UPF1_log2fold	Q1	ENSG00000150768	-0.20219383354082
50_all_UPF1_log2fold	Q1	ENSG00000127324	-0.0770732465208545
50_all_UPF1_log2fold	Q1	ENSG00000121691	-0.644774184311461
50_all_UPF1_log2fold	Q1	ENSG00000183801	-1.19806335753718
50_all_UPF1_log2fold	Q1	ENSG00000240972	-0.124024435739264
50_all_UPF1_log2fold	Q1	ENSG00000055211	0.104399894283834
50_all_UPF1_log2fold	Q1	ENSG00000120063	-0.275442943174234
50_all_UPF1_log2fold	Q1	ENSG00000105254	0.025961230852217
50_all_UPF1_log2fold	Q1	ENSG00000109220	-0.0949514702867882
50_all_UPF1_log2fold	Q1	ENSG00000100532	-0.594500069296779
50_all_UPF1_log2fold	Q1	ENSG00000186625	-0.233403733984457
50_all_UPF1_log2fold	Q1	ENSG00000156313	2.84345645367495
50_all_UPF1_log2fold	Q1	ENSG00000044090	0.590869106181538
50_all_UPF1_log2fold	Q1	ENSG00000157326	-0.0363736051384603
50_all_UPF1_log2fold	Q1	ENSG00000163832	-0.0555457596567531
50_all_UPF1_log2fold	Q1	ENSG00000173545	-0.226952924554329
50_all_UPF1_log2fold	Q1	ENSG00000164163	-0.596222772633297
50_all_UPF1_log2fold	Q1	ENSG00000104671	-0.201065587547666
50_all_UPF1_log2fold	Q1	ENSG00000214510	3.55197605626112
50_all_UPF1_log2fold	Q1	ENSG00000133818	-0.389094492534775
50_all_UPF1_log2fold	Q1	ENSG00000092978	-0.178307284838287
50_all_UPF1_log2fold	Q1	ENSG00000107863	-0.128655210809034
50_all_UPF1_log2fold	Q1	ENSG00000174227	1.07912349518053
50_all_UPF1_log2fold	Q1	ENSG00000240857	-0.392194851732222
50_all_UPF1_log2fold	Q1	ENSG00000120318	0.108509732337151
50_all_UPF1_log2fold	Q1	ENSG00000070831	0.225650440450602
50_all_UPF1_log2fold	Q1	ENSG00000136868	0.172175718275272
50_all_UPF1_log2fold	Q1	ENSG00000196357	0.574820764733846
50_all_UPF1_log2fold	Q1	ENSG00000067533	-0.190727868623713
50_all_UPF1_log2fold	Q1	ENSG00000178537	0.509183852137556
50_all_UPF1_log2fold	Q1	ENSG00000091732	0.0337978035403428
50_all_UPF1_log2fold	Q1	ENSG00000126261	-0.285297899421877
50_all_UPF1_log2fold	Q1	ENSG00000106615	-0.196131506815419
50_all_UPF1_log2fold	Q1	ENSG00000069956	0.138046560491991
50_all_UPF1_log2fold	Q1	ENSG00000119723	0.00908624746994794
50_all_UPF1_log2fold	Q1	ENSG00000142867	0.139291187652691
50_all_UPF1_log2fold	Q1	ENSG00000015479	-0.0498392799027363
50_all_UPF1_log2fold	Q1	ENSG00000254004	0.247001367677168
50_all_UPF1_log2fold	Q1	ENSG00000184281	0.638611335966226
50_all_UPF1_log2fold	Q1	ENSG00000112406	-0.113086214255407
50_all_UPF1_log2fold	Q1	ENSG00000171126	-0.398523353218707
50_all_UPF1_log2fold	Q1	ENSG00000078269	0.199885095533893
50_all_UPF1_log2fold	Q1	ENSG00000133606	0.0527500557030462
50_all_UPF1_log2fold	Q1	ENSG00000121067	0.166391329054998
50_all_UPF1_log2fold	Q1	ENSG00000120992	-0.0959422952916618
50_all_UPF1_log2fold	Q1	ENSG00000116005	-0.0665985146970905
50_all_UPF1_log2fold	Q1	ENSG00000214413	0.826637068227315
50_all_UPF1_log2fold	Q1	ENSG00000105708	0.172472457398384
50_all_UPF1_log2fold	Q1	ENSG00000131023	-0.333922274117194
50_all_UPF1_log2fold	Q1	ENSG00000023191	-0.939282595042932
50_all_UPF1_log2fold	Q1	ENSG00000169981	0.375373254677095
50_all_UPF1_log2fold	Q1	ENSG00000229117	-0.0336466552019187
50_all_UPF1_log2fold	Q1	ENSG00000104518	1.04462543340806
50_all_UPF1_log2fold	Q1	ENSG00000105866	-0.0610653562669101
50_all_UPF1_log2fold	Q1	ENSG00000185900	-0.328399136973069
50_all_UPF1_log2fold	Q1	ENSG00000163376	-1.088762870946
50_all_UPF1_log2fold	Q1	ENSG00000197841	-0.16614458806392
50_all_UPF1_log2fold	Q1	ENSG00000119725	2.36643941164742
50_all_UPF1_log2fold	Q1	ENSG00000166913	-0.261062370059909
50_all_UPF1_log2fold	Q1	ENSG00000018236	-0.313529288782534
50_all_UPF1_log2fold	Q1	ENSG00000168002	-0.00403762579457079
50_all_UPF1_log2fold	Q1	ENSG00000166189	-0.486003214378844
50_all_UPF1_log2fold	Q1	ENSG00000106009	-0.334114988824089
50_all_UPF1_log2fold	Q1	ENSG00000109332	0.215995293560612
50_all_UPF1_log2fold	Q1	ENSG00000104408	-0.371854879439898
50_all_UPF1_log2fold	Q1	ENSG00000272047	0.0736455560455012
50_all_UPF1_log2fold	Q1	ENSG00000180884	-0.220178469491077
50_all_UPF1_log2fold	Q1	ENSG00000106554	-0.142508234197269
50_all_UPF1_log2fold	Q1	ENSG00000168300	-0.155449346468422
50_all_UPF1_log2fold	Q1	ENSG00000143977	-0.46225172794052
50_all_UPF1_log2fold	Q1	ENSG00000164032	-0.32863860365073
50_all_UPF1_log2fold	Q1	ENSG00000135775	-0.233992165842949
50_all_UPF1_log2fold	Q1	ENSG00000213694	-0.398142197190069
50_all_UPF1_log2fold	Q1	ENSG00000162377	0.156526168347029
50_all_UPF1_log2fold	Q1	ENSG00000134108	-0.528336504911296
50_all_UPF1_log2fold	Q1	ENSG00000196659	-0.350599692046664
50_all_UPF1_log2fold	Q1	ENSG00000146425	0.068194710459861
50_all_UPF1_log2fold	Q1	ENSG00000111880	-0.23918215618494
50_all_UPF1_log2fold	Q1	ENSG00000128791	-0.123642436547643
50_all_UPF1_log2fold	Q1	ENSG00000087053	-0.541703357230607
50_all_UPF1_log2fold	Q1	ENSG00000119541	-0.0043563709714458
50_all_UPF1_log2fold	Q1	ENSG00000178149	-2.8514249940442
50_all_UPF1_log2fold	Q1	ENSG00000146278	0.0839140588881719
50_all_UPF1_log2fold	Q1	ENSG00000168028	-0.426191905031734
50_all_UPF1_log2fold	Q1	ENSG00000138175	-0.107991838659377
50_all_UPF1_log2fold	Q1	ENSG00000137547	-0.0349488263570955
50_all_UPF1_log2fold	Q1	ENSG00000035141	0.896671521473568
50_all_UPF1_log2fold	Q1	ENSG00000176170	0.138737843826424
50_all_UPF1_log2fold	Q1	ENSG00000146281	-0.0261962586678828
50_all_UPF1_log2fold	Q1	ENSG00000165264	-0.160787855896822
50_all_UPF1_log2fold	Q1	ENSG00000197579	-0.10978880049271
50_all_UPF1_log2fold	Q1	ENSG00000119280	-0.0969797894137929
50_all_UPF1_log2fold	Q1	ENSG00000110756	-0.115445041422753
50_all_UPF1_log2fold	Q1	ENSG00000108468	-0.187068930674142
50_all_UPF1_log2fold	Q1	ENSG00000037637	0.0489313354753408
50_all_UPF1_log2fold	Q1	ENSG00000198833	-0.371801648555398
50_all_UPF1_log2fold	Q1	ENSG00000132153	0.315390570086924
50_all_UPF1_log2fold	Q1	ENSG00000105971	-0.339482245918772
50_all_UPF1_log2fold	Q1	ENSG00000109991	-0.401747544478004
50_all_UPF1_log2fold	Q1	ENSG00000179841	-0.0413546441078518
50_all_UPF1_log2fold	Q1	ENSG00000120526	0.0285855468581112
50_all_UPF1_log2fold	Q1	ENSG00000042753	0.11393715486841
50_all_UPF1_log2fold	Q1	ENSG00000113300	0.0231808826213526
50_all_UPF1_log2fold	Q1	ENSG00000164758	-0.277544546687907
50_all_UPF1_log2fold	Q1	ENSG00000119812	0.202445218213229
50_all_UPF1_log2fold	Q1	ENSG00000005059	-0.00361805284118264
50_all_UPF1_log2fold	Q1	ENSG00000108384	-0.0606294308421122
50_all_UPF1_log2fold	Q1	ENSG00000178919	0.044468005495125
50_all_UPF1_log2fold	Q1	ENSG00000138794	-0.153400685822304
50_all_UPF1_log2fold	Q1	ENSG00000131351	-0.0176005878749944
50_all_UPF1_log2fold	Q1	ENSG00000146457	-0.139533996086877
50_all_UPF1_log2fold	Q1	ENSG00000169020	-0.235356170993602
50_all_UPF1_log2fold	Q1	ENSG00000182628	-0.0109959208447562
50_all_UPF1_log2fold	Q1	ENSG00000135045	-0.214869439112868
50_all_UPF1_log2fold	Q1	ENSG00000156017	0.273621972900003
50_all_UPF1_log2fold	Q1	ENSG00000120438	-0.281276594430472
50_all_UPF1_log2fold	Q1	ENSG00000206075	1.12028228565121
50_all_UPF1_log2fold	Q1	ENSG00000120437	-0.45736580643981
50_all_UPF1_log2fold	Q1	ENSG00000104368	0.214797421964519
50_all_UPF1_log2fold	Q1	ENSG00000136628	0.0366648630637267
50_all_UPF1_log2fold	Q1	ENSG00000110429	-1.51417349101329
50_all_UPF1_log2fold	Q1	ENSG00000197415	-0.398772418523923
50_all_UPF1_log2fold	Q1	ENSG00000127884	-0.116814894113584
50_all_UPF1_log2fold	Q1	ENSG00000125901	-0.158457691331343
50_all_UPF1_log2fold	Q1	ENSG00000143643	0.198841384400128
50_all_UPF1_log2fold	Q1	ENSG00000164823	0.634789813803745
50_all_UPF1_log2fold	Q1	ENSG00000147050	0.398432130930707
50_all_UPF1_log2fold	Q1	ENSG00000125482	0.20617046244563
50_all_UPF1_log2fold	Q1	ENSG00000028839	-0.255828704864946
50_all_UPF1_log2fold	Q1	ENSG00000170385	-0.113784684918761
50_all_UPF1_log2fold	Q1	ENSG00000173113	-0.0521773742215174
50_all_UPF1_log2fold	Q1	ENSG00000172336	-0.186227696130557
50_all_UPF1_log2fold	Q1	ENSG00000120137	-0.155044124782529
50_all_UPF1_log2fold	Q1	ENSG00000114354	-0.14840229235062
50_all_UPF1_log2fold	Q1	ENSG00000106733	1.75144574482345
50_all_UPF1_log2fold	Q1	ENSG00000164187	0.664140772842522
50_all_UPF1_log2fold	Q1	ENSG00000150782	0.0745493578425103
50_all_UPF1_log2fold	Q1	ENSG00000223572	0.337288172930945
50_all_UPF1_log2fold	Q1	ENSG00000145912	-0.158543666083166
50_all_UPF1_log2fold	Q1	ENSG00000198874	0.103094000301103
50_all_UPF1_log2fold	Q1	ENSG00000126524	0.216212507429643
50_all_UPF1_log2fold	Q1	ENSG00000166946	-0.318373635124665
50_all_UPF1_log2fold	Q1	ENSG00000145354	-0.0227337087853082
50_all_UPF1_log2fold	Q1	ENSG00000187957	0.101365437376586
50_all_UPF1_log2fold	Q1	ENSG00000123684	0.00543054775967618
50_all_UPF1_log2fold	Q1	ENSG00000180739	0.213084955429659
50_all_UPF1_log2fold	Q1	ENSG00000112110	-0.0116500574037715
50_all_UPF1_log2fold	Q1	ENSG00000162607	-0.252266343656382
50_all_UPF1_log2fold	Q1	ENSG00000138698	0.178481922386306
50_all_UPF1_log2fold	Q1	ENSG00000126432	-0.00254030175226902
50_all_UPF1_log2fold	Q1	ENSG00000146054	0.0812951866035785
50_all_UPF1_log2fold	Q1	ENSG00000155858	-0.0661467338035175
50_all_UPF1_log2fold	Q1	ENSG00000179627	-0.319545940703184
50_all_UPF1_log2fold	Q1	ENSG00000116906	-0.174129708296792
50_all_UPF1_log2fold	Q1	ENSG00000101335	-0.261137912730494
50_all_UPF1_log2fold	Q1	ENSG00000107798	0.312520490361017
50_all_UPF1_log2fold	Q1	ENSG00000099901	-4.84591720070239
50_all_UPF1_log2fold	Q1	ENSG00000185745	-0.377069623065949
50_all_UPF1_log2fold	Q1	ENSG00000168071	1.15507974123223
50_all_UPF1_log2fold	Q1	ENSG00000182459	0.899854701531595
50_all_UPF1_log2fold	Q1	ENSG00000148840	-0.122502090817795
50_all_UPF1_log2fold	Q1	ENSG00000126787	-0.592389321646136
50_all_UPF1_log2fold	Q1	ENSG00000033178	-0.0936589393789973
50_all_UPF1_log2fold	Q1	ENSG00000139168	-0.219333825742974
50_all_UPF1_log2fold	Q1	ENSG00000278463	-0.792017562531459
50_all_UPF1_log2fold	Q1	ENSG00000066455	0.0312133008953286
50_all_UPF1_log2fold	Q1	ENSG00000144744	-0.288966162038316
50_all_UPF1_log2fold	Q1	ENSG00000277161	-0.622470616964154
50_all_UPF1_log2fold	Q1	ENSG00000165475	-0.206507800725114
50_all_UPF1_log2fold	Q1	ENSG00000182481	-0.291548585934462
50_all_UPF1_log2fold	Q1	ENSG00000136930	0.292527976940738
50_all_UPF1_log2fold	Q1	ENSG00000104687	-0.147016128712319
50_all_UPF1_log2fold	Q1	ENSG00000130024	0.00759115505516672
